Location,Parameter,Analytical Method,Calculated Method,Qual,Result,Units,MDL,ML,RL,Sampling Date,Sampling Time,Sampling Date Time,Analysis Date,Analysis Time,Review Priority Indicator,QA Codes,Comments,Facility Name,Report Name,Latitude,Longitude,Receiving Water Body
INF-002,Flow,,Daily Average (Mean),=,0.505,MGD,,,,8/7/2010,11:30:00,8/7/2010 11:30,8/7/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
EFF-001,Flow,,Daily Average (Mean),=,8,MGD,,,,8/7/2010,20:30:00,8/7/2010 20:30,8/7/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
INF-001,Flow,,Daily Average (Mean),=,7.6,MGD,,,,8/7/2010,20:30:00,8/7/2010 20:30,8/7/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
INF-002,Flow,,Daily Average (Mean),=,0.511,MGD,,,,8/8/2010,11:00:00,8/8/2010 11:00,8/8/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
EFF-001,Flow,,Daily Average (Mean),=,7.82,MGD,,,,8/8/2010,22:30:00,8/8/2010 22:30,8/8/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
INF-001,Flow,,Daily Average (Mean),=,7.8,MGD,,,,8/8/2010,22:30:00,8/8/2010 22:30,8/8/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
INF-002,Flow,,Daily Average (Mean),=,0.541,MGD,,,,8/9/2010,10:45:00,8/9/2010 10:45,8/9/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
EFF-001,Flow,,Daily Average (Mean),=,8.44,MGD,,,,8/9/2010,22:15:00,8/9/2010 22:15,8/9/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
INF-001,Flow,,Daily Average (Mean),=,7.7,MGD,,,,8/9/2010,22:15:00,8/9/2010 22:15,8/9/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
INF-002,Flow,,Daily Average (Mean),=,0.602,MGD,,,,8/10/2010,10:45:00,8/10/2010 10:45,8/10/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
EFF-001,Flow,,Daily Average (Mean),=,8.15,MGD,,,,8/10/2010,22:15:00,8/10/2010 22:15,8/10/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
INF-001,Flow,,Daily Average (Mean),=,7.6,MGD,,,,8/10/2010,22:15:00,8/10/2010 22:15,8/10/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
INF-002,Flow,,Daily Average (Mean),=,0.502,MGD,,,,8/11/2010,10:45:00,8/11/2010 10:45,8/11/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
EFF-001,Flow,,Daily Average (Mean),=,8.15,MGD,,,,8/11/2010,22:20:00,8/11/2010 22:20,8/11/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
INF-001,Flow,,Daily Average (Mean),=,7.79,MGD,,,,8/11/2010,22:20:00,8/11/2010 22:20,8/11/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
INF-002,Flow,,Daily Average (Mean),=,0.625,MGD,,,,8/12/2010,11:00:00,8/12/2010 11:00,8/12/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
EFF-001,Flow,,Daily Average (Mean),=,8.44,MGD,,,,8/12/2010,21:30:00,8/12/2010 21:30,8/12/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
INF-001,Flow,,Daily Average (Mean),=,7.84,MGD,,,,8/12/2010,21:30:00,8/12/2010 21:30,8/12/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
INF-002,Flow,,Daily Average (Mean),=,0.657,MGD,,,,8/13/2010,10:45:00,8/13/2010 10:45,8/13/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
EFF-001,Flow,,Daily Average (Mean),=,8.29,MGD,,,,8/13/2010,21:00:00,8/13/2010 21:00,8/13/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
INF-001,Flow,,Daily Average (Mean),=,7.73,MGD,,,,8/13/2010,21:00:00,8/13/2010 21:00,8/13/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
INF-002,Flow,,Daily Average (Mean),=,0.658,MGD,,,,8/14/2010,10:45:00,8/14/2010 10:45,8/14/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
EFF-001,Flow,,Daily Average (Mean),=,8.2,MGD,,,,8/14/2010,20:30:00,8/14/2010 20:30,8/14/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
INF-001,Flow,,Daily Average (Mean),=,7.66,MGD,,,,8/14/2010,20:30:00,8/14/2010 20:30,8/14/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
INF-002,Flow,,Daily Average (Mean),=,0.633,MGD,,,,8/15/2010,10:45:00,8/15/2010 10:45,8/15/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
EFF-001,Flow,,Daily Average (Mean),=,8.47,MGD,,,,8/15/2010,22:15:00,8/15/2010 22:15,8/15/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
INF-001,Flow,,Daily Average (Mean),=,8,MGD,,,,8/15/2010,22:15:00,8/15/2010 22:15,8/15/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
INF-002,Flow,,Daily Average (Mean),=,0.617,MGD,,,,8/16/2010,12:00:00,8/16/2010 12:00,8/16/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
EFF-001,Flow,,Daily Average (Mean),=,8.95,MGD,,,,8/16/2010,22:15:00,8/16/2010 22:15,8/16/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
INF-001,Flow,,Daily Average (Mean),=,7.85,MGD,,,,8/16/2010,22:15:00,8/16/2010 22:15,8/16/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
INF-002,Flow,,Daily Average (Mean),=,0.584,MGD,,,,8/17/2010,9:30:00,8/17/2010 9:30,8/17/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
EFF-001,Flow,,Daily Average (Mean),=,8.61,MGD,,,,8/17/2010,22:20:00,8/17/2010 22:20,8/17/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
INF-001,Flow,,Daily Average (Mean),=,7.65,MGD,,,,8/17/2010,22:20:00,8/17/2010 22:20,8/17/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
INF-002,Flow,,Daily Average (Mean),=,0.613,MGD,,,,8/18/2010,10:45:00,8/18/2010 10:45,8/18/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
EFF-001,Flow,,Daily Average (Mean),=,9.15,MGD,,,,8/18/2010,22:20:00,8/18/2010 22:20,8/18/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
INF-001,Flow,,Daily Average (Mean),=,7.84,MGD,,,,8/18/2010,22:20:00,8/18/2010 22:20,8/18/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
INF-002,Flow,,Daily Average (Mean),=,0.591,MGD,,,,8/19/2010,10:30:00,8/19/2010 10:30,8/19/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
EFF-001,Flow,,Daily Average (Mean),=,9.2,MGD,,,,8/19/2010,22:15:00,8/19/2010 22:15,8/19/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
INF-001,Flow,,Daily Average (Mean),=,7.69,MGD,,,,8/19/2010,22:15:00,8/19/2010 22:15,8/19/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
INF-002,Flow,,Daily Average (Mean),=,0.666,MGD,,,,8/20/2010,12:15:00,8/20/2010 12:15,8/20/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
EFF-001,Flow,,Daily Average (Mean),=,8.68,MGD,,,,8/20/2010,21:00:00,8/20/2010 21:00,8/20/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
INF-001,Flow,,Daily Average (Mean),=,7.67,MGD,,,,8/20/2010,21:00:00,8/20/2010 21:00,8/20/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
INF-002,Flow,,Daily Average (Mean),=,0.629,MGD,,,,8/21/2010,9:00:00,8/21/2010 9:00,8/21/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
EFF-001,Flow,,Daily Average (Mean),=,9.02,MGD,,,,8/21/2010,20:00:00,8/21/2010 20:00,8/21/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
INF-001,Flow,,Daily Average (Mean),=,8,MGD,,,,8/21/2010,20:00:00,8/21/2010 20:00,8/21/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
INF-002,Flow,,Daily Average (Mean),=,0.527,MGD,,,,8/22/2010,10:15:00,8/22/2010 10:15,8/22/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
EFF-001,Flow,,Daily Average (Mean),=,9.23,MGD,,,,8/22/2010,22:10:00,8/22/2010 22:10,8/22/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
INF-001,Flow,,Daily Average (Mean),=,7.74,MGD,,,,8/22/2010,22:10:00,8/22/2010 22:10,8/22/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
INF-002,Flow,,Daily Average (Mean),=,0.484,MGD,,,,8/23/2010,10:30:00,8/23/2010 10:30,8/23/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
EFF-001,Flow,,Daily Average (Mean),=,9.54,MGD,,,,8/23/2010,22:20:00,8/23/2010 22:20,8/23/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
INF-001,Flow,,Daily Average (Mean),=,7.82,MGD,,,,8/23/2010,22:20:00,8/23/2010 22:20,8/23/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
INF-002,Flow,,Daily Average (Mean),=,0.484,MGD,,,,8/24/2010,10:00:00,8/24/2010 10:00,8/24/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
EFF-001,Flow,,Daily Average (Mean),=,9.1,MGD,,,,8/24/2010,22:00:00,8/24/2010 22:00,8/24/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
INF-001,Flow,,Daily Average (Mean),=,8.1,MGD,,,,8/24/2010,22:00:00,8/24/2010 22:00,8/24/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
INF-002,Flow,,Daily Average (Mean),=,0.484,MGD,,,,8/25/2010,8:30:00,8/25/2010 8:30,8/25/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
EFF-001,Flow,,Daily Average (Mean),=,8.51,MGD,,,,8/25/2010,22:20:00,8/25/2010 22:20,8/25/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
INF-001,Flow,,Daily Average (Mean),=,7.33,MGD,,,,8/25/2010,22:20:00,8/25/2010 22:20,8/25/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
INF-002,Flow,,Daily Average (Mean),=,0.491,MGD,,,,8/26/2010,10:30:00,8/26/2010 10:30,8/26/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
EFF-001,Flow,,Daily Average (Mean),=,9.21,MGD,,,,8/26/2010,22:00:00,8/26/2010 22:00,8/26/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
INF-001,Flow,,Daily Average (Mean),=,8.04,MGD,,,,8/26/2010,22:00:00,8/26/2010 22:00,8/26/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
INF-002,Flow,,Daily Average (Mean),=,0.481,MGD,,,,8/27/2010,10:30:00,8/27/2010 10:30,8/27/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
EFF-001,Flow,,Daily Average (Mean),=,8.49,MGD,,,,8/27/2010,21:30:00,8/27/2010 21:30,8/27/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
INF-001,Flow,,Daily Average (Mean),=,7.41,MGD,,,,8/27/2010,21:30:00,8/27/2010 21:30,8/27/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
INF-002,Flow,,Daily Average (Mean),=,0.426,MGD,,,,8/28/2010,10:25:00,8/28/2010 10:25,8/28/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
EFF-001,Flow,,Daily Average (Mean),=,8.92,MGD,,,,8/28/2010,20:30:00,8/28/2010 20:30,8/28/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
INF-001,Flow,,Daily Average (Mean),=,7.76,MGD,,,,8/28/2010,20:30:00,8/28/2010 20:30,8/28/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
INF-002,Flow,,Daily Average (Mean),=,0.59,MGD,,,,8/29/2010,10:30:00,8/29/2010 10:30,8/29/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
EFF-001,Flow,,Daily Average (Mean),=,9.07,MGD,,,,8/29/2010,22:15:00,8/29/2010 22:15,8/29/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
INF-001,Flow,,Daily Average (Mean),=,7.88,MGD,,,,8/29/2010,22:15:00,8/29/2010 22:15,8/29/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
INF-002,Flow,,Daily Average (Mean),=,0.546,MGD,,,,8/30/2010,10:30:00,8/30/2010 10:30,8/30/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
EFF-001,Flow,,Daily Average (Mean),=,9.06,MGD,,,,8/30/2010,22:20:00,8/30/2010 22:20,8/30/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
INF-001,Flow,,Daily Average (Mean),=,7.54,MGD,,,,8/30/2010,22:20:00,8/30/2010 22:20,8/30/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
INF-002,Flow,,Daily Average (Mean),=,0.631,MGD,,,,8/31/2010,9:45:00,8/31/2010 9:45,8/31/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
EFF-001,Flow,,Daily Average (Mean),=,8.85,MGD,,,,8/31/2010,22:30:00,8/31/2010 22:30,8/31/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
INF-001,Flow,,Daily Average (Mean),=,7.8,MGD,,,,8/31/2010,22:30:00,8/31/2010 22:30,8/31/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  August 2010,,,
EFF-001,Flow,,Daily Average (Mean),=,8.87,MGD,,,,9/1/2010,23:59:00,9/1/2010 23:59,9/1/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  September 2010,,,
INF-001,Flow,,Daily Average (Mean),=,7.82,MGD,,,,9/1/2010,23:59:00,9/1/2010 23:59,9/1/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  September 2010,,,
INF-002,Flow,,Daily Average (Mean),=,0.677,MGD,,,,9/1/2010,23:59:00,9/1/2010 23:59,9/1/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  September 2010,,,
EFF-001,Flow,,Daily Average (Mean),=,8.92,MGD,,,,9/2/2010,23:59:00,9/2/2010 23:59,9/2/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  September 2010,,,
INF-001,Flow,,Daily Average (Mean),=,8.02,MGD,,,,9/2/2010,23:59:00,9/2/2010 23:59,9/2/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  September 2010,,,
INF-002,Flow,,Daily Average (Mean),=,0.674,MGD,,,,9/2/2010,23:59:00,9/2/2010 23:59,9/2/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  September 2010,,,
EFF-001,Flow,,Daily Average (Mean),=,7.85,MGD,,,,9/3/2010,23:59:00,9/3/2010 23:59,9/3/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  September 2010,,,
INF-001,Flow,,Daily Average (Mean),=,7.6,MGD,,,,9/3/2010,23:59:00,9/3/2010 23:59,9/3/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  September 2010,,,
INF-002,Flow,,Daily Average (Mean),=,0.674,MGD,,,,9/3/2010,23:59:00,9/3/2010 23:59,9/3/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  September 2010,,,
EFF-001,Flow,,Daily Average (Mean),=,7.85,MGD,,,,9/4/2010,23:59:00,9/4/2010 23:59,9/4/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  September 2010,,,
INF-001,Flow,,Daily Average (Mean),=,7.53,MGD,,,,9/4/2010,23:59:00,9/4/2010 23:59,9/4/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  September 2010,,,
INF-002,Flow,,Daily Average (Mean),=,0.677,MGD,,,,9/4/2010,23:59:00,9/4/2010 23:59,9/4/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  September 2010,,,
EFF-001,Flow,,Daily Average (Mean),=,8.11,MGD,,,,9/5/2010,23:59:00,9/5/2010 23:59,9/5/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  September 2010,,,
INF-001,Flow,,Daily Average (Mean),=,7.61,MGD,,,,9/5/2010,23:59:00,9/5/2010 23:59,9/5/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  September 2010,,,
INF-002,Flow,,Daily Average (Mean),=,0.652,MGD,,,,9/5/2010,23:59:00,9/5/2010 23:59,9/5/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  September 2010,,,
EFF-001,Flow,,Daily Average (Mean),=,7.95,MGD,,,,9/6/2010,23:59:00,9/6/2010 23:59,9/6/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  September 2010,,,
INF-001,Flow,,Daily Average (Mean),=,7.85,MGD,,,,9/6/2010,23:59:00,9/6/2010 23:59,9/6/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  September 2010,,,
INF-002,Flow,,Daily Average (Mean),=,0.629,MGD,,,,9/6/2010,23:59:00,9/6/2010 23:59,9/6/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  September 2010,,,
EFF-001,Flow,,Daily Average (Mean),=,8.7,MGD,,,,9/7/2010,23:59:00,9/7/2010 23:59,9/7/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  September 2010,,,
INF-001,Flow,,Daily Average (Mean),=,7.82,MGD,,,,9/7/2010,23:59:00,9/7/2010 23:59,9/7/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  September 2010,,,
INF-002,Flow,,Daily Average (Mean),=,0.611,MGD,,,,9/7/2010,23:59:00,9/7/2010 23:59,9/7/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  September 2010,,,
EFF-001,Flow,,Daily Average (Mean),=,8.32,MGD,,,,9/8/2010,23:59:00,9/8/2010 23:59,9/8/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  September 2010,,,
INF-001,Flow,,Daily Average (Mean),=,7.7,MGD,,,,9/8/2010,23:59:00,9/8/2010 23:59,9/8/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  September 2010,,,
INF-002,Flow,,Daily Average (Mean),=,0.607,MGD,,,,9/8/2010,23:59:00,9/8/2010 23:59,9/8/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  September 2010,,,
EFF-001,Flow,,Daily Average (Mean),=,8.31,MGD,,,,9/9/2010,23:59:00,9/9/2010 23:59,9/9/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  September 2010,,,
INF-001,Flow,,Daily Average (Mean),=,7.74,MGD,,,,9/9/2010,23:59:00,9/9/2010 23:59,9/9/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  September 2010,,,
INF-002,Flow,,Daily Average (Mean),=,0.498,MGD,,,,9/9/2010,23:59:00,9/9/2010 23:59,9/9/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  September 2010,,,
EFF-001,Flow,,Daily Average (Mean),=,8.25,MGD,,,,9/10/2010,23:59:00,9/10/2010 23:59,9/10/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  September 2010,,,
INF-001,Flow,,Daily Average (Mean),=,7.72,MGD,,,,9/10/2010,23:59:00,9/10/2010 23:59,9/10/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  September 2010,,,
INF-002,Flow,,Daily Average (Mean),=,0.639,MGD,,,,9/10/2010,23:59:00,9/10/2010 23:59,9/10/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  September 2010,,,
EFF-001,Flow,,Daily Average (Mean),=,8.03,MGD,,,,9/11/2010,23:59:00,9/11/2010 23:59,9/11/2010,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  September 2010,,,
