Location,Parameter,Analytical Method,Calculated Method,Qual,Result,Units,MDL,ML,RL,Sampling Date,Sampling Time,Sampling Date Time,Analysis Date,Analysis Time,Review Priority Indicator,QA Codes,Comments,Facility Name,Report Name,Latitude,Longitude,Receiving Water Body
LND-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,2.2,mg/L,,,,7/25/2010,8:00:00,7/25/2010 8:00,7/25/2010,0:00:00,,,Irrigation,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,
LND-002,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,0.6,mg/L,,,,7/25/2010,8:00:00,7/25/2010 8:00,7/25/2010,0:00:00,,,SESP,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,7.5,lb/day,,,,7/30/2010,8:25:00,7/30/2010 8:25,7/30/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,37.779167,-121.3,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,0.3,mg/L,,,,7/30/2010,8:25:00,7/30/2010 8:25,7/30/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,37.779167,-121.3,
EFF-001,"Ammonia, Total (as N)",,Average Monthly (AMEL),=,37,lb/day,,,,7/31/2010,7:41:00,7/31/2010 7:41,7/31/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,37.779167,-121.3,
EFF-001,"Ammonia, Total (as N)",,Average Monthly (AMEL),=,1.1,mg/L,,,,7/31/2010,7:41:00,7/31/2010 7:41,7/31/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,37.779167,-121.3,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,7.4,lb/day,,,,8/3/2010,8:00:00,8/3/2010 8:00,8/3/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  August 2010,37.779167,-121.3,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,0.24,mg/L,,,,8/3/2010,8:14:00,8/3/2010 8:14,8/3/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  August 2010,37.779167,-121.3,
LND-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,0.6,mg/L,,,,8/3/2010,10:00:00,8/3/2010 10:00,8/3/2010,0:00:00,,,Irrigation,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  August 2010,,,
LND-002,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,0.2,mg/L,,,,8/3/2010,22:15:00,8/3/2010 22:15,8/3/2010,0:00:00,,,SESP,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  August 2010,,,
LND-002,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,0.5,mg/L,,,,8/8/2010,1:30:00,8/8/2010 1:30,8/8/2010,0:00:00,,,SESP,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  August 2010,,,
LND-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,0.6,mg/L,,,,8/8/2010,8:35:00,8/8/2010 8:35,8/8/2010,0:00:00,,,Irrigation,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  August 2010,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,3.2,lb/day,,,,8/11/2010,7:59:00,8/11/2010 7:59,8/11/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  August 2010,37.779167,-121.3,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,0.1,mg/L,,,,8/11/2010,12:38:00,8/11/2010 12:38,8/11/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  August 2010,37.779167,-121.3,
LND-002,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,1.6,mg/L,,,,8/15/2010,4:30:00,8/15/2010 4:30,8/15/2010,0:00:00,,,SESP,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  August 2010,,,
LND-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,1.8,mg/L,,,,8/15/2010,9:20:00,8/15/2010 9:20,8/15/2010,0:00:00,,,Irrigation,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  August 2010,,,
LND-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,3.3,mg/L,,,,8/22/2010,1:15:00,8/22/2010 1:15,8/22/2010,0:00:00,,,Irrigation,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  August 2010,,,
LND-002,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,7.4,mg/L,,,,8/22/2010,1:15:00,8/22/2010 1:15,8/22/2010,0:00:00,,,SESP,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  August 2010,,,
EFF-001,"Ammonia, Total (as N)",,Daily Maximum,=,80.3,lb/day,,,,8/25/2010,11:20:00,8/25/2010 11:20,8/25/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  August 2010,37.779167,-121.3,
EFF-001,"Ammonia, Total (as N)",,Daily Maximum,=,2.9,mg/L,,,,8/25/2010,11:20:00,8/25/2010 11:20,8/25/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  August 2010,37.779167,-121.3,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,2.9,mg/L,,,,8/25/2010,11:20:00,8/25/2010 11:20,8/25/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  August 2010,37.779167,-121.3,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,80.3,lb/day,,,,8/25/2010,13:05:00,8/25/2010 13:05,8/25/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  August 2010,37.779167,-121.3,
LND-002,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,7.1,mg/L,,,,8/29/2010,0:05:00,8/29/2010 0:05,8/29/2010,0:00:00,,,SESP,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  August 2010,,,
LND-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,6.8,mg/L,,,,8/29/2010,9:40:00,8/29/2010 9:40,8/29/2010,0:00:00,,,Irrigation,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  August 2010,,,
EFF-001,"Ammonia, Total (as N)",,Average Monthly (AMEL),=,30.3,lb/day,,,,8/31/2010,8:00:00,8/31/2010 8:00,8/31/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  August 2010,37.779167,-121.3,
EFF-001,"Ammonia, Total (as N)",,Average Monthly (AMEL),=,1.1,mg/L,,,,8/31/2010,8:00:00,8/31/2010 8:00,8/31/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  August 2010,37.779167,-121.3,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,71.7,lb/day,,,,9/4/2010,8:36:00,9/4/2010 8:36,9/4/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  September 2010,37.779167,-121.3,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,1.75,mg/L,,,,9/4/2010,8:36:00,9/4/2010 8:36,9/4/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  September 2010,37.779167,-121.3,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,5.4,mg/L,,,,9/7/2010,8:00:00,9/7/2010 8:00,9/7/2010,0:00:00,,,exceedence,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  September 2010,37.779167,-121.3,
EFF-001,"Ammonia, Total (as N)",,Daily Maximum,=,231,lb/day,,,,9/7/2010,8:00:00,9/7/2010 8:00,9/7/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  September 2010,37.779167,-121.3,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,231,lb/day,,,,9/7/2010,8:00:00,9/7/2010 8:00,9/7/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  September 2010,37.779167,-121.3,
EFF-001,"Ammonia, Total (as N)",,Daily Maximum,=,5.4,mg/L,,,,9/7/2010,8:00:00,9/7/2010 8:00,9/7/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  September 2010,37.779167,-121.3,
LND-002,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,8,mg/L,,,,9/8/2010,0:30:00,9/8/2010 0:30,9/8/2010,0:00:00,,,SESP,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  September 2010,,,
LND-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,4.7,mg/L,,,,9/8/2010,5:30:00,9/8/2010 5:30,9/8/2010,0:00:00,,,Irrigation,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  September 2010,,,
LND-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,3,mg/L,,,,9/12/2010,0:15:00,9/12/2010 0:15,9/12/2010,0:00:00,,,Irrigation,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  September 2010,,,
LND-002,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,0.57,mg/L,,,,9/12/2010,12:30:00,9/12/2010 12:30,9/12/2010,0:00:00,,,SESP,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  September 2010,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,0.73,mg/L,,,,9/15/2010,8:20:00,9/15/2010 8:20,9/15/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  September 2010,37.779167,-121.3,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,39.6,lb/day,,,,9/15/2010,8:20:00,9/15/2010 8:20,9/15/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  September 2010,37.779167,-121.3,
LND-002,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,0.57,mg/L,,,,9/19/2010,0:07:00,9/19/2010 0:07,9/19/2010,0:00:00,,,SESP,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  September 2010,,,
LND-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,1.1,mg/L,,,,9/19/2010,10:00:00,9/19/2010 10:00,9/19/2010,0:00:00,,,Irrigation,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  September 2010,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,0.16,mg/L,,,,9/21/2010,7:45:00,9/21/2010 7:45,9/21/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  September 2010,37.779167,-121.3,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,2.5,lb/day,,,,9/21/2010,7:45:00,9/21/2010 7:45,9/21/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  September 2010,37.779167,-121.3,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,10.8,lb/day,,,,9/28/2010,8:01:00,9/28/2010 8:01,9/28/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  September 2010,37.779167,-121.3,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,0.22,mg/L,,,,9/28/2010,8:01:00,9/28/2010 8:01,9/28/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  September 2010,37.779167,-121.3,
LND-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,1.5,mg/L,,,,9/29/2010,10:50:00,9/29/2010 10:50,9/29/2010,0:00:00,,,Irrigation,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  September 2010,,,
LND-002,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,0.29,mg/L,,,,9/29/2010,17:30:00,9/29/2010 17:30,9/29/2010,0:00:00,,,SESP,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  September 2010,,,
EFF-001,"Ammonia, Total (as N)",,Average Monthly (AMEL),=,71,lb/day,,,,9/30/2010,8:00:00,9/30/2010 8:00,9/30/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  September 2010,37.779167,-121.3,
EFF-001,"Ammonia, Total (as N)",,Average Monthly (AMEL),=,1.65,mg/L,,,,9/30/2010,8:00:00,9/30/2010 8:00,9/30/2010,0:00:00,,,exceedence,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  September 2010,37.779167,-121.3,
LND-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,4.5,mg/L,,,,10/3/2010,0:14:00,10/3/2010 0:14,10/3/2010,0:00:00,,,Irrigation,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  October 2010,,,
LND-002,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,1.9,mg/L,,,,10/3/2010,19:50:00,10/3/2010 19:50,10/3/2010,0:00:00,,,SESP,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  October 2010,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,0.32,mg/L,,,,10/5/2010,11:20:00,10/5/2010 11:20,10/5/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  October 2010,37.779167,-121.3,
EFF-001,"Ammonia, Total (as N)",,Daily Maximum,=,0.32,mg/L,,,,10/5/2010,11:20:00,10/5/2010 11:20,10/5/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  October 2010,37.779167,-121.3,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,8.4,lb/day,,,,10/5/2010,11:20:00,10/5/2010 11:20,10/5/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  October 2010,37.779167,-121.3,
EFF-001,"Ammonia, Total (as N)",,Daily Maximum,=,14,lb/day,,,,10/5/2010,11:20:00,10/5/2010 11:20,10/5/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  October 2010,37.779167,-121.3,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,12.9,lb/day,,,,10/12/2010,7:55:00,10/12/2010 7:55,10/12/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  October 2010,37.779167,-121.3,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,0.3,mg/L,,,,10/12/2010,7:55:00,10/12/2010 7:55,10/12/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  October 2010,37.779167,-121.3,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,0.3,mg/L,,,,10/19/2010,8:10:00,10/19/2010 8:10,10/19/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  October 2010,37.779167,-121.3,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,14,lb/day,,,,10/19/2010,8:10:00,10/19/2010 8:10,10/19/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  October 2010,37.779167,-121.3,
LND-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,10.6,mg/L,,,,10/20/2010,12:50:00,10/20/2010 12:50,10/20/2010,0:00:00,,,Irrigation,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  October 2010,,,
LND-002,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,0.79,mg/L,,,,10/22/2010,2:40:00,10/22/2010 2:40,10/22/2010,0:00:00,,,SESP,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  October 2010,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,6.5,lb/day,,,,10/26/2010,7:46:00,10/26/2010 7:46,10/26/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  October 2010,37.779167,-121.3,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,0.14,mg/L,,,,10/26/2010,7:46:00,10/26/2010 7:46,10/26/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  October 2010,37.779167,-121.3,
LND-002,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,0.07,mg/L,,,,10/27/2010,15:58:00,10/27/2010 15:58,10/27/2010,0:00:00,,,SESP,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  October 2010,,,
LND-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,14.1,mg/L,,,,10/28/2010,12:40:00,10/28/2010 12:40,10/28/2010,0:00:00,,,Irrigation,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  October 2010,,,
EFF-001,"Ammonia, Total (as N)",,Average Monthly (AMEL),=,0.26,mg/L,,,,10/31/2010,8:00:00,10/31/2010 8:00,10/31/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  October 2010,37.779167,-121.3,
EFF-001,"Ammonia, Total (as N)",,Average Monthly (AMEL),=,10.4,lb/day,,,,10/31/2010,8:00:00,10/31/2010 8:00,10/31/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  October 2010,37.779167,-121.3,
LND-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,21.5,mg/L,,,,10/31/2010,10:45:00,10/31/2010 10:45,10/31/2010,0:00:00,,,Irrigation,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  October 2010,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,11.3,lb/day,,,,11/2/2010,7:55:00,11/2/2010 7:55,11/2/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  November 2010,37.779167,-121.3,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,0.22,mg/L,,,,11/2/2010,7:55:00,11/2/2010 7:55,11/2/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  November 2010,37.779167,-121.3,
LND-002,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,0.6,mg/L,,,,11/3/2010,8:40:00,11/3/2010 8:40,11/3/2010,0:00:00,,,SESP,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  February 2011,,,
LND-002,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,0.39,mg/L,,,,11/3/2010,8:40:00,11/3/2010 8:40,11/3/2010,0:00:00,,,SESP,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  November 2010,,,
EFF-001,"Ammonia, Total (as N)",,Daily Maximum,=,12.6,lb/day,,,,11/9/2010,8:15:00,11/9/2010 8:15,11/9/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  November 2010,37.779167,-121.3,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,0.25,mg/L,,,,11/9/2010,8:15:00,11/9/2010 8:15,11/9/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  November 2010,37.779167,-121.3,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,12.6,lb/day,,,,11/9/2010,8:15:00,11/9/2010 8:15,11/9/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  November 2010,37.779167,-121.3,
LND-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,10.9,mg/L,,,,11/10/2010,10:15:00,11/10/2010 10:15,11/10/2010,0:00:00,,,Irrigation,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  November 2010,,,
LND-002,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,0.36,mg/L,,,,11/11/2010,17:30:00,11/11/2010 17:30,11/11/2010,0:00:00,,,SESP,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  November 2010,,,
LND-002,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,0.45,mg/L,,,,11/14/2010,0:05:00,11/14/2010 0:05,11/14/2010,0:00:00,,,SESP,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  November 2010,,,
