Location,Parameter,Analytical Method,Calculated Method,Qual,Result,Units,MDL,ML,RL,Sampling Date,Sampling Time,Sampling Date Time,Analysis Date,Analysis Time,Review Priority Indicator,QA Codes,Comments,Facility Name,Report Name,Latitude,Longitude,Receiving Water Body
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,=,166,lb/day,,,,11/15/2010,12:07:00,11/15/2010 12:07,12/21/2010,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for  November 2010,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,5.5,mg/L,0.04,0.1,0.1,11/15/2010,12:07:00,11/15/2010 12:07,11/22/2010,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for  November 2010,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,5.9,mg/L,0.04,0.1,0.1,11/16/2010,10:40:00,11/16/2010 10:40,11/22/2010,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for  November 2010,,,
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,=,174,lb/day,,,,11/16/2010,10:40:00,11/16/2010 10:40,12/21/2010,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for  November 2010,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,5.7,mg/L,0.04,0.1,0.1,11/17/2010,9:03:00,11/17/2010 9:03,12/3/2010,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for  November 2010,,,
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,=,196,lb/day,,,,11/17/2010,9:03:00,11/17/2010 9:03,12/21/2010,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for  November 2010,,,
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,=,204,lb/day,,,,11/18/2010,5:56:00,11/18/2010 5:56,12/21/2010,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for  November 2010,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,5.6,mg/L,0.04,0.1,0.1,11/18/2010,5:56:00,11/18/2010 5:56,12/3/2010,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for  November 2010,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,5.6,mg/L,0.04,0.1,0.1,11/19/2010,13:30:00,11/19/2010 13:30,12/3/2010,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for  November 2010,,,
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,=,270,lb/day,,,,11/19/2010,13:30:00,11/19/2010 13:30,12/21/2010,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for  November 2010,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,5.5,mg/L,0.04,0.1,0.1,11/22/2010,13:00:00,11/22/2010 13:00,12/3/2010,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for  November 2010,,,
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,=,214,lb/day,,,,11/22/2010,13:00:00,11/22/2010 13:00,12/21/2010,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for  November 2010,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,5.4,mg/L,0.04,0.1,0.1,11/23/2010,11:36:00,11/23/2010 11:36,12/3/2010,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for  November 2010,,,
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,=,201,lb/day,,,,11/23/2010,11:36:00,11/23/2010 11:36,12/21/2010,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for  November 2010,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,5.3,mg/L,0.04,0.1,0.1,11/24/2010,7:39:00,11/24/2010 7:39,12/3/2010,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for  November 2010,,,
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,=,31,lb/day,,,,11/24/2010,7:39:00,11/24/2010 7:39,12/21/2010,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for  November 2010,,,
EFF-001,"Ammonia, Total (as N)",,Monthly Average (Mean),=,5,mg/L,0.04,0.1,0.1,11/30/2010,15:00:00,11/30/2010 15:00,12/21/2010,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for  November 2010,,,
EFF-001,"Ammonia, Total (as N)",,Monthly Average (Mean),=,160,lb/day,,,,11/30/2010,15:00:00,11/30/2010 15:00,12/21/2010,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for  November 2010,,,
PND-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,19,mg/L,0.04,0.1,0.1,12/1/2010,11:01:00,12/1/2010 11:01,12/3/2010,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2010,,,
PND-002,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,17,mg/L,0.04,0.1,0.1,12/1/2010,11:13:00,12/1/2010 11:13,12/3/2010,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2010,,,
PND-003,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,21,mg/L,0.04,0.1,0.1,12/1/2010,11:20:00,12/1/2010 11:20,12/3/2010,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2010,,,
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,=,129,lb/day,,,,12/1/2010,13:30:00,12/1/2010 13:30,1/25/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2010,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,3.5,mg/L,0.04,0.1,0.1,12/1/2010,13:30:00,12/1/2010 13:30,12/6/2010,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2010,,,
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,=,208,lb/day,,,,12/2/2010,11:24:00,12/2/2010 11:24,1/25/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2010,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,4.3,mg/L,0.04,0.1,0.1,12/2/2010,11:24:00,12/2/2010 11:24,12/8/2010,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2010,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,4.6,mg/L,0.04,0.1,0.1,12/3/2010,9:32:00,12/3/2010 9:32,12/8/2010,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2010,,,
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,=,196,lb/day,,,,12/3/2010,9:32:00,12/3/2010 9:32,1/25/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2010,,,
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,=,229,lb/day,,,,12/4/2010,8:40:00,12/4/2010 8:40,1/25/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2010,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,5.1,mg/L,0.04,0.1,0.1,12/4/2010,8:40:00,12/4/2010 8:40,12/8/2010,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2010,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,5.2,mg/L,0.04,0.1,0.1,12/6/2010,9:47:00,12/6/2010 9:47,12/8/2010,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2010,,,
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,=,242,lb/day,,,,12/6/2010,9:47:00,12/6/2010 9:47,1/25/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2010,,,
RGW-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,ND,,mg/L,0.04,0.1,0.1,12/7/2010,9:13:00,12/7/2010 9:13,12/16/2010,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2010,,,
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,=,224,lb/day,,,,12/7/2010,9:30:00,12/7/2010 9:30,1/25/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2010,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,5.7,mg/L,0.04,0.1,0.1,12/7/2010,9:30:00,12/7/2010 9:30,12/8/2010,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2010,,,
RGW-002,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,ND,,mg/L,0.04,0.1,0.1,12/7/2010,9:55:00,12/7/2010 9:55,12/16/2010,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2010,,,
RGW-003,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,ND,,mg/L,0.04,0.1,0.1,12/7/2010,10:36:00,12/7/2010 10:36,12/16/2010,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2010,,,
RGW-004,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,ND,,mg/L,0.04,0.1,0.1,12/7/2010,11:35:00,12/7/2010 11:35,12/16/2010,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2010,,,
RGW-005,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,ND,,mg/L,0.04,0.1,0.1,12/7/2010,12:58:00,12/7/2010 12:58,12/16/2010,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2010,,,
RGW-006,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,ND,,mg/L,0.04,0.1,0.1,12/7/2010,14:12:00,12/7/2010 14:12,12/16/2010,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2010,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,6.2,mg/L,0.04,0.1,0.1,12/8/2010,8:20:00,12/8/2010 8:20,12/21/2010,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2010,,,
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,=,274,lb/day,,,,12/8/2010,8:20:00,12/8/2010 8:20,1/25/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2010,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,5.6,mg/L,0.04,0.1,0.1,12/8/2010,12:35:00,12/8/2010 12:35,12/21/2010,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2010,,,
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,=,268,lb/day,,,,12/8/2010,12:35:00,12/8/2010 12:35,1/25/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2010,,,
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,=,275,lb/day,,,,12/10/2010,8:50:00,12/10/2010 8:50,1/25/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2010,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,6.9,mg/L,0.04,0.1,0.1,12/10/2010,8:50:00,12/10/2010 8:50,12/21/2010,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2010,,,
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,=,284,lb/day,,,,12/13/2010,9:00:00,12/13/2010 9:00,1/25/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2010,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,7.7,mg/L,0.04,0.1,0.1,12/13/2010,9:00:00,12/13/2010 9:00,12/16/2010,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2010,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,8.1,mg/L,0.04,0.1,0.1,12/14/2010,12:05:00,12/14/2010 12:05,12/21/2010,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2010,,,
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,=,350,lb/day,,,,12/14/2010,12:05:00,12/14/2010 12:05,1/25/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2010,,,
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,=,305,lb/day,,,,12/15/2010,10:07:00,12/15/2010 10:07,1/25/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2010,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,7.7,mg/L,0.04,0.1,0.1,12/15/2010,10:07:00,12/15/2010 10:07,12/21/2010,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2010,,,
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,=,342,lb/day,,,,12/16/2010,11:37:00,12/16/2010 11:37,1/25/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2010,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,7.9,mg/L,0.04,0.1,0.1,12/16/2010,11:37:00,12/16/2010 11:37,12/21/2010,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2010,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,7.8,mg/L,0.04,0.1,0.1,12/17/2010,9:30:00,12/17/2010 9:30,12/30/2010,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2010,,,
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,=,450,lb/day,,,,12/17/2010,9:30:00,12/17/2010 9:30,1/25/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2010,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,5.4,mg/L,0.04,0.1,0.1,12/19/2010,8:20:00,12/19/2010 8:20,12/30/2010,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2010,,,
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,=,352,lb/day,,,,12/19/2010,8:20:00,12/19/2010 8:20,1/25/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2010,,,
PND-004,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,27,mg/L,0.04,0.1,0.1,12/20/2010,11:35:00,12/20/2010 11:35,12/29/2010,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2010,,,
PND-005,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,26,mg/L,0.04,0.1,0.1,12/20/2010,11:43:00,12/20/2010 11:43,12/29/2010,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2010,,,
PND-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,19,mg/L,0.04,0.1,0.1,12/20/2010,12:00:00,12/20/2010 12:00,12/29/2010,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2010,,,
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,=,382,lb/day,,,,12/20/2010,12:08:00,12/20/2010 12:08,1/25/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2010,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,5.8,mg/L,0.04,0.1,0.1,12/20/2010,12:08:00,12/20/2010 12:08,12/29/2010,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2010,,,
PND-006,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,22,mg/L,0.04,0.1,0.1,12/20/2010,12:08:00,12/20/2010 12:08,12/29/2010,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2010,,,
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,=,363,lb/day,,,,12/21/2010,10:10:00,12/21/2010 10:10,1/25/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2010,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,6.5,mg/L,0.04,0.1,0.1,12/21/2010,10:10:00,12/21/2010 10:10,12/30/2010,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2010,,,
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,=,282,lb/day,,,,12/22/2010,8:15:00,12/22/2010 8:15,1/25/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2010,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,5.7,mg/L,0.04,0.1,0.1,12/22/2010,8:15:00,12/22/2010 8:15,12/30/2010,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2010,,,
WTL-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,6.9,mg/L,0.04,0.1,0.1,12/23/2010,7:28:00,12/23/2010 7:28,12/30/2010,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2010,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,7.3,mg/L,0.04,0.1,0.1,12/27/2010,14:00:00,12/27/2010 14:00,12/30/2010,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2010,,,
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,=,326,lb/day,,,,12/27/2010,14:00:00,12/27/2010 14:00,1/25/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2010,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,7.6,mg/L,0.04,0.1,0.1,12/28/2010,9:20:00,12/28/2010 9:20,12/30/2010,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2010,,,
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,=,413,lb/day,,,,12/28/2010,9:20:00,12/28/2010 9:20,1/25/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2010,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,7.1,mg/L,0.04,0.1,0.1,12/29/2010,10:27:00,12/29/2010 10:27,12/30/2010,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2010,,,
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,=,316,lb/day,,,,12/29/2010,10:27:00,12/29/2010 10:27,1/25/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2010,,,
EFF-001,"Ammonia, Total (as N)",,Monthly Average (Mean),=,6.3,mg/L,0.04,0.1,0.1,12/31/2010,15:00:00,12/31/2010 15:00,1/25/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2010,,,
EFF-001,"Ammonia, Total (as N)",,Monthly Average (Mean),=,296,lb/day,,,,12/31/2010,15:00:00,12/31/2010 15:00,1/25/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2010,,,
WTL-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,5.5,mg/L,0.04,0.1,0.1,1/2/2011,12:36:00,1/2/2011 12:36,1/7/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for January 2011,,,
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,=,292,lb/day,,,,1/3/2011,9:53:00,1/3/2011 9:53,2/11/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for January 2011,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,6.4,mg/L,0.04,0.1,0.1,1/3/2011,9:53:00,1/3/2011 9:53,1/7/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for January 2011,,,
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,=,273,lb/day,,,,1/4/2011,12:12:00,1/4/2011 12:12,2/11/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for January 2011,,,
