Date,DRP** mg/L P,Month,NH3 mg/L N,NO2 mg/L N,NO3 mg/L N,PO4 mg/L P,SKN mg/L N,TDN mg/L N,TDP mg/L P,TKN mg/L N,TN mg/L N,TP mg/L P,TSS mg/L,Year,flow mgd,pH,peak_flow mgd,temperature degC,urea* mg/L N
2006-05-01,,5.0,,,,0.79,,,,27.85,,,,2006.0,11.952,,,,
2006-06-01,,6.0,,,,0.79,,,,27.85,,,,2006.0,9.41,,,,
2006-07-01,,7.0,,,,0.79,,,,27.85,,,,2006.0,8.319,,,,
2006-08-01,,8.0,,,,0.79,,,,27.85,,,,2006.0,8.513,,,,
2006-09-01,,9.0,,,,0.79,,,,27.85,,,,2006.0,8.65,,,,
2006-10-01,,10.0,,,,0.79,,,,27.85,,,,2006.0,9.206,,,,
2006-11-01,,11.0,,,,0.79,,,,27.85,,,,2006.0,10.607,,,,
2006-12-01,,12.0,,,,0.79,,,,27.85,,,,2006.0,10.358,,,,
2007-01-01,,1.0,47.5,,,0.79,,,,27.85,,,,2007.0,9.877,,,,
2007-02-01,,2.0,,0.87,0.7,0.79,,,,27.85,,,,2007.0,9.686,,,,
2007-03-01,,3.0,32.9,,,0.79,,,,27.85,,,,2007.0,9.671,,,,
2007-04-01,,4.0,,,,0.79,,,,27.85,,,,2007.0,10.617,,,,
2007-05-01,,5.0,38.2,0.7,1.5,0.79,,,,27.85,,,,2007.0,8.919,,,,
2007-06-01,,6.0,39.5,1.1,1.4,0.79,,,,27.85,,,,2007.0,8.547,,,,
2007-07-01,,7.0,34.6,2.0,1.7,0.79,,,,27.85,,,,2007.0,7.965,,,,
2007-08-01,,8.0,38.5,1.7,3.5,0.79,,,,27.85,,,,2007.0,7.403,,,,
2007-09-01,,9.0,30.2,,,0.79,,,,27.85,,,,2007.0,8.14,,,,
2007-10-01,,10.0,32.3,,,0.79,,,,27.85,,,,2007.0,8.335,,,,
2007-11-01,,11.0,33.4,,,0.79,,,,27.85,,,,2007.0,8.273,,,,
2007-12-01,,12.0,35.2,,,0.79,,,,27.85,,,,2007.0,8.432,,,,
2008-01-01,,1.0,35.7,,,0.79,,,,27.85,,,,2008.0,10.535,,,,
2008-02-01,,2.0,36.6,,,0.79,,,,27.85,,,,2008.0,11.428,,,,
2008-03-01,,3.0,34.5,,,0.79,,,,27.85,,,,2008.0,9.058,,,,
2008-04-01,,4.0,49.4,,,0.79,,,,27.85,,,,2008.0,8.05,,,,
2008-05-01,,5.0,31.2,,,0.79,,,,27.85,,,,2008.0,11.006,,,,
2008-06-01,,6.0,,,,0.79,,,,27.85,,,,2008.0,9.58,,,,
2008-07-01,,7.0,,,,0.79,,,,27.85,,,,2008.0,7.906,,,,
2008-08-01,,8.0,,,,0.79,,,,27.85,,,,2008.0,6.994,,,,
2008-09-01,,9.0,,,,0.79,,,,27.85,,,,2008.0,7.48,,,,
2008-10-01,,10.0,,,,0.79,,,,27.85,,,,2008.0,7.974,,,,
2008-11-01,,11.0,,,,0.79,,,,27.85,,,,2008.0,8.457,,,,
2008-12-01,,12.0,,,,0.79,,,,27.85,,,,2008.0,8.668,,,,
2009-01-01,,1.0,,,,0.79,,,,27.85,,,,2009.0,8.845,,,,
2009-02-01,,2.0,,,,0.79,,,,27.85,,,,2009.0,9.475,,,,
2009-03-01,,3.0,,,,0.79,,,,27.85,,,,2009.0,10.316,,,,
2009-04-01,,4.0,,,,0.79,,,,27.85,,,,2009.0,10.377,,,,
2009-05-01,,5.0,29.9,,,0.79,,,,27.85,,,,2009.0,9.877,,,,
2009-06-01,,6.0,29.9,,,0.79,,,,27.85,,,,2009.0,8.843,,,,
2009-07-01,,7.0,47.3,,,0.79,,,,27.85,,,,2009.0,7.103,,,,
2009-08-01,,8.0,34.0,,,0.79,,,,27.85,,,,2009.0,6.503,,,,
2009-09-01,,9.0,33.5,,,0.79,,,,27.85,,,,2009.0,6.253,,,,
2009-10-01,,10.0,38.8,,,0.79,,,,27.85,,,,2009.0,7.565,,,,
2009-11-01,,11.0,32.1,,,0.79,,,,27.85,,,,2009.0,7.42,,,,
2009-12-01,,12.0,35.5,,,0.79,,,,27.85,,,,2009.0,8.142,,,,
2010-01-01,,1.0,25.1,,,0.79,,,,27.85,,,,2010.0,9.465,,,,
2010-02-01,,2.0,24.7,,,0.79,,,,27.85,,,,2010.0,8.704,,,,
2010-03-01,,3.0,32.0,,,0.79,,,,27.85,,,,2010.0,8.287,,,,
2010-04-01,,4.0,31.9,,,0.79,,,,27.85,,,,2010.0,9.287,,,,
2010-05-01,,5.0,31.7,,,0.79,,,,27.85,,,,2010.0,10.194,,,,
2010-06-01,,6.0,30.7,,,0.79,,,,27.85,,,,2010.0,8.763,,,,
2010-07-01,,7.0,24.0,,,0.79,,,,27.85,,,,2010.0,6.926,,,,
2010-08-01,,8.0,30.7,,,0.79,,,,27.85,,,,2010.0,7.261,,,,
2010-09-01,,9.0,23.5,,,0.79,,,,27.85,,,,2010.0,7.55,,,,
2010-10-01,,10.0,25.55,,,0.79,,,,27.85,,,,2010.0,7.69,,,,
2010-11-01,,11.0,29.25,,,0.79,,,,27.85,,,,2010.0,9.06,,,,
2010-12-01,,12.0,22.3,,,0.79,,,,27.85,,,,2010.0,9.839,,,,
2011-01-01,,1.0,29.7,,,0.79,,,,27.85,,,,2011.0,8.916,,,,
2011-02-01,,2.0,24.45,,,0.79,,,,27.85,,,,2011.0,9.029,,,,
2011-03-01,,3.0,27.55,,,0.79,,,,27.85,,,,2011.0,11.232,,,,
2011-04-01,,4.0,28.4,,,0.79,,,,27.85,,,,2011.0,10.78,,,,
2011-05-01,,5.0,34.8,,,0.79,,,,27.85,,,,2011.0,11.081,,,,
2011-06-01,,6.0,33.9,,,0.79,,,,27.85,,,,2011.0,9.737,,,,
2011-07-01,,7.0,28.6,,,0.79,,,,27.85,,,,2011.0,8.394,,,,
2011-08-01,,8.0,31.2,,,0.79,,,,27.85,,,,2011.0,6.797,,,,
2011-09-01,,9.0,23.3,,,0.79,,,,27.85,,,,2011.0,6.37,,,,
2011-10-01,,10.0,27.8,,,0.79,,,,27.85,,,,2011.0,7.474,,,,
2011-11-01,,11.0,33.0,,,0.79,,,,27.85,,,,2011.0,8.19,,,,
2011-12-01,,12.0,23.3,,,0.79,,,,27.85,,,,2011.0,7.168,,,,
2012-07-19,0.9,,37.0,11.0,0.1,,38.0,49.1,,39.0,50.1,1.8,9.4,,7.7,6.9,12.5,25.0,
2012-07-25,0.82,,32.0,16.0,16.0,,32.0,64.0,,32.0,64.0,1.5,12.9,,5.2,7.0,10.0,25.0,
2012-08-07,0.76,,34.0,0.39,31.0,,33.0,64.39,1.7,34.0,65.39,1.1,10.5,,5.0,7.0,11.0,25.7,
2012-08-21,1.2,,25.0,0.36,40.0,,26.0,66.36,1.3,25.0,65.36,1.8,16.9,,5.3,7.1,12.2,25.7,
2012-09-05,0.8,,25.0,0.59,48.0,,27.0,75.59,1.3,24.0,72.59,1.6,12.2,,4.9,7.1,8.8,25.5,
2012-09-25,0.52,,22.0,0.45,46.0,,22.0,68.45,0.98,21.0,67.45,0.95,19.2,,5.8,7.1,8.8,25.5,
2012-10-04,0.5,,27.0,0.35,46.0,,26.0,72.35,0.84,26.0,72.35,1.0,12.0,,5.8,7.2,9.9,23.5,
2012-10-16,0.58,,23.0,0.38,49.0,,10.0,59.38,0.81,23.0,72.38,1.0,13.2,,7.4,7.1,18.2,23.5,
2012-11-06,0.79,,27.0,0.35,41.0,,27.0,68.35,1.2,26.0,67.35,1.5,14.5,,5.9,7.4,13.1,22.2,
2012-11-28,0.95,,28.0,0.52,66.0,,28.0,94.52,1.7,29.0,95.52,1.8,23.5,,7.1,7.2,13.6,22.2,
2012-12-05,0.39,,25.0,0.065,37.0,,25.0,62.065,0.71,25.0,62.065,1.0,12.9,,10.2,7.1,14.1,22.0,
2012-12-11,1.2,,28.0,0.27,25.0,,29.0,54.27,1.2,29.0,54.27,1.5,12.3,,8.5,7.2,14.5,22.0,
2012-12-18,0.92,,28.0,0.27,27.0,,28.0,55.27,1.2,29.0,56.27,1.6,17.3,,7.1,7.2,12.4,22.0,
2013-01-08,0.29,,27.0,0.24,37.0,,25.0,62.24,0.61,28.0,65.24,1.2,26.0,,7.4,7.4,14.4,18.9,
2013-01-16,0.17,,25.0,1.2,34.0,,25.0,60.2,0.56,25.0,60.2,0.82,14.0,,6.7,7.2,18.9,18.9,
2013-02-06,0.32,,26.0,0.3,44.0,,16.0,60.3,0.59,27.0,71.3,1.1,20.1,,6.3,7.4,12.0,19.2,
2013-02-20,0.45,,34.0,0.2,45.0,,33.0,78.2,0.66,34.0,79.2,1.2,17.0,,7.2,7.3,12.9,19.2,
2013-02-26,0.49,,29.0,0.17,38.0,,29.0,67.17,0.76,31.0,69.17,1.2,17.3,,6.7,7.1,11.5,19.2,
2013-03-12,0.74,,30.0,1.6,18.0,,31.0,50.6,1.1,30.0,49.6,1.5,18.0,,6.5,7.4,15.1,21.1,
2013-03-20,0.65,,28.0,8.1,21.0,,24.0,53.1,0.94,29.0,58.1,0.88,13.1,,6.2,7.0,12.3,21.1,
2013-04-09,0.96,,36.0,0.084,7.8,,36.0,43.884,0.96,39.0,46.884,1.2,9.2,,10.3,7.2,15.3,22.0,
2013-04-18,0.66,,34.0,1.5,17.0,,35.0,53.5,1.1,36.0,54.5,1.1,8.2,,8.1,7.1,12.3,22.0,
2013-05-09,0.58,,32.0,0.25,34.0,,35.0,69.25,0.9,36.0,70.25,1.1,6.8,,8.8,7.4,14.4,22.5,
2013-05-23,0.24,,29.0,0.33,52.0,,28.0,80.33,0.54,38.0,90.33,0.85,9.2,,5.8,7.4,10.2,22.5,
2013-06-04,0.45,,29.0,0.41,54.0,,26.0,80.41,0.68,28.0,82.41,1.1,7.4,,7.1,7.3,13.8,25.2,
2013-06-19,0.79,,34.0,0.13,16.0,,37.0,53.13,1.2,41.0,57.13,1.5,6.7,,8.7,7.3,15.2,25.2,
2013-07-09,0.7,,30.0,0.44,55.0,,24.0,79.44,1.1,22.0,77.44,1.3,6.8,,3.4,7.2,5.9,27.7,
2013-07-18,0.71,,26.0,0.44,56.0,,18.0,74.44,1.1,20.0,76.44,1.3,8.0,,4.8,7.3,10.7,27.7,
2013-08-07,0.63,,34.0,0.29,27.0,,33.0,60.29,1.1,34.0,61.29,1.3,8.6,,7.1,7.2,14.0,25.8,
2013-08-28,0.75,,26.0,0.4,51.8,,15.0,67.2,1.0,20.0,72.2,1.0,13.4,,4.9,7.4,10.2,25.8,
2013-09-05,0.63,,29.0,0.37,36.0,,25.0,61.37,1.1,27.0,63.37,1.3,12.2,,6.3,7.2,13.8,26.5,
2013-09-18,0.43,,29.0,0.29,35.0,,26.0,61.29,0.81,24.0,59.29,0.98,7.3,,5.0,7.3,9.9,26.5,
2013-10-03,0.5,,32.0,0.44,37.0,,30.0,67.44,1.2,33.0,70.44,1.5,10.0,,6.5,7.0,10.2,22.7,
2013-10-23,0.64,,30.0,0.53,29.0,,31.0,60.53,0.88,28.0,57.53,1.1,12.2,,6.3,7.3,13.2,22.7,
2013-11-06,0.19,,28.0,0.58,33.0,,22.0,55.58,0.74,24.0,57.58,1.0,10.2,,6.5,7.3,12.6,22.0,
2013-11-20,0.4,,33.0,0.13,25.0,,30.0,55.13,0.81,33.0,58.13,1.1,11.0,,7.7,7.3,12.8,22.0,
2013-12-05,0.34,,33.0,0.25,26.0,,33.0,59.25,0.62,28.0,54.25,0.97,15.0,,6.8,7.3,14.0,21.3,
2013-12-17,0.91,,30.0,0.35,53.0,,20.0,73.35,1.0,20.0,73.35,1.4,18.7,,6.2,7.3,12.2,21.3,
2014-01-09,0.32,,30.0,0.4,50.0,,22.0,72.4,0.61,25.0,75.4,1.1,22.0,,5.9,7.2,11.7,19.5,
2014-01-22,0.42,,28.0,0.31,50.0,,23.0,73.31,0.68,29.0,79.31,1.2,17.0,,4.5,7.1,7.8,19.5,
2014-02-05,0.25,,42.0,0.23,1.5,,49.0,50.73,0.67,45.0,46.73,1.0,9.9,,4.5,7.4,9.6,20.7,
2014-02-06,0.55,,34.0,0.16,16.0,,41.0,57.16,0.72,34.0,50.16,1.0,10.6,,9.4,7.0,16.2,20.7,
2014-02-19,0.5,,38.0,1.4,20.0,,37.0,58.4,0.91,36.0,57.4,1.2,8.6,,6.8,7.3,11.8,20.7,
2014-03-04,0.63,,35.0,1.8,19.0,,32.0,52.8,0.85,36.0,56.8,1.1,11.0,,6.4,7.2,12.4,21.4,
2014-03-19,1.0,,37.0,0.9,16.0,,38.0,54.9,1.1,39.0,55.9,1.5,13.0,,6.9,7.4,15.8,21.4,
2014-03-26,0.37,,38.0,2.9,26.0,,32.0,60.9,0.66,34.0,62.9,0.91,7.7,,6.7,7.4,20.5,21.4,
2014-04-08,0.39,,28.0,0.46,37.0,,24.0,61.46,0.68,26.0,63.46,0.91,10.0,,5.9,7.5,10.4,19.3,
2014-04-23,0.32,,33.0,0.27,30.0,,29.0,59.27,0.64,31.0,61.27,0.92,9.0,,6.1,7.4,13.0,19.3,
2014-05-14,0.79,,30.0,0.44,42.0,,22.0,64.44,0.92,24.0,66.44,1.2,11.0,,4.8,7.5,7.1,23.7,
2014-05-20,1.1,,34.0,0.18,17.0,,32.0,49.18,1.3,35.0,52.18,1.7,11.0,,6.5,7.5,14.1,23.7,
2014-06-04,1.1,,39.0,7.4,13.0,,38.0,58.4,1.3,41.0,61.4,1.5,7.5,,5.3,7.5,12.1,24.7,
2014-06-17,0.86,,38.0,0.86,17.0,,35.0,52.86,1.2,37.0,54.86,1.4,9.0,,8.7,7.4,13.9,24.7,
2014-07-02,0.62,,39.2,,38.3,,,,,23.0,61.0,1.0,,,5.4,,,,
2014-07-29,0.39,,28.0,,62.3,,,,,20.0,82.0,0.99,,,4.7,,,,
2014-08-05,0.66,,29.0,,51.38,,,,,24.0,74.0,1.2,,,5.3,,,,
2014-08-20,0.44,,25.0,,61.55,,,,,19.0,80.0,1.0,,,4.9,,,,
2014-09-10,0.49,,30.0,,43.41,,,,,26.0,70.0,1.2,,,4.9,,,,
2014-09-23,0.74,,30.0,,37.6,,,,,33.0,70.0,1.3,,,5.9,,,,
2014-10-07,0.53,,26.0,,42.0,,,,,31.0,73.0,1.4,,,8.8,,,,
2014-10-21,1.0,,41.2,,1.5,,,,,53.0,54.0,1.8,,,8.6,,,,
2014-11-05,0.5,,30.4,,23.0,,,,,40.0,63.0,1.2,,,6.2,,,,
2014-11-18,0.6,,36.0,,33.0,,,,,41.0,74.0,1.3,,,5.8,,,,
2014-12-09,0.68,,36.4,,22.0,,,,,39.0,61.0,1.3,,,7.3,,,,
2014-12-18,0.26,,30.0,,9.8,,,,,36.0,46.0,1.0,,,9.9,,,,
2015-01-06,0.53,,35.9,,21.0,,,,,35.0,56.0,1.4,,,7.3,,,,
2015-01-21,0.5,,31.3,,24.0,,,,,30.0,54.0,1.3,,,6.7,,,,
2015-02-04,0.5,,34.4,,22.0,,,,,34.0,56.0,1.2,,,8.4,,,,
2015-02-18,1.0,,40.8,,10.0,,,,,43.0,54.0,1.5,,,9.9,,,,
2015-03-04,1.2,,36.6,,11.0,,,,,39.0,49.0,1.7,,,8.6,,,,
2015-03-18,1.2,,38.8,,9.4,,,,,57.0,66.0,1.8,,,9.1,,,,
