Date,DRP** mg/L P,Month,NH3 mg/L N,NO2 mg/L N,NO3 mg/L N,PO4 mg/L P,SKN mg/L N,TDN mg/L N,TDP mg/L P,TKN mg/L N,TN mg/L N,TP mg/L P,TSS mg/L,Year,flow mgd,pH,peak_flow mgd,temperature degC,urea* mg/L N
2000-02-19,,2.0,,,,,,,,0.87,,4.31,,2000.0,31.602,,,,
2000-02-20,,2.0,,,,,,,,0.87,,4.31,,2000.0,31.49108,,,,
2000-02-21,,2.0,,,,,,,,0.87,,4.31,,2000.0,32.1766,,,,
2000-02-22,,2.0,0.2,,,,,,,0.87,,4.31,,2000.0,33.86273,,,,
2000-02-23,,2.0,,,,,,,,0.87,,4.31,,2000.0,42.63625,,,,
2000-02-24,,2.0,,,,,,,,0.87,,4.31,,2000.0,37.14632,,,,
2000-02-25,,2.0,,,,,,,,0.87,,4.31,,2000.0,37.40036,,,,
2000-02-26,,2.0,,,,,,,,0.87,,4.31,,2000.0,33.81924,,,,
2000-02-27,,2.0,,,,,,,,0.87,,4.31,,2000.0,39.5687,,,,
2000-02-28,,2.0,,,,,,,,0.87,,4.31,,2000.0,37.00695,,,,
2000-02-29,,2.0,,,,,,,,0.87,,4.31,,2000.0,36.47313,,,,
2000-03-01,,3.0,,,,,,,,0.87,,4.31,,2000.0,35.07183,,,,
2000-03-02,,3.0,0.2,,,,,,,0.87,,4.31,,2000.0,34.51611,,,,
2000-03-03,,3.0,,,,,,,,0.87,,4.31,,2000.0,34.47459,,,,
2000-03-04,,3.0,,,,,,,,0.87,,4.31,,2000.0,35.01823,,,,
2000-03-05,,3.0,,,,,,,,0.87,,4.31,,2000.0,37.10063,,,,
2000-03-06,,3.0,,,,,,,,0.87,,4.31,,2000.0,36.40155,,,,
2000-03-07,,3.0,,,,,,,,0.87,,4.31,,2000.0,35.34273,,,,
2000-03-08,,3.0,0.2,0.001,13.7,2.61052631579,,,,0.87,,4.31,,2000.0,39.28131,,,,
2000-03-09,,3.0,,,,,,,,0.87,,4.31,,2000.0,40.04288,,,,
2000-03-10,,3.0,,,,,,,,0.87,,4.31,,2000.0,38.27423,,,,
2000-03-11,,3.0,,,,,,,,0.87,,4.31,,2000.0,36.08261,,,,
2000-03-12,,3.0,,,,,,,,0.87,,4.31,,2000.0,34.4388,,,,
2000-03-13,,3.0,,,,,,,,0.87,,4.31,,2000.0,34.25257,,,,
2000-03-14,,3.0,0.24,,,,,,,0.87,,4.31,,2000.0,34.49224,,,,
2000-03-15,,3.0,,,,,,,,0.87,,4.31,,2000.0,32.57441,,,,
2000-03-16,,3.0,,,,,,,,0.87,,4.31,,2000.0,32.2883,,,,
2000-03-17,,3.0,,,,,,,,0.87,,4.31,,2000.0,31.10598,,,,
2000-03-18,,3.0,,,,,,,,0.87,,4.31,,2000.0,29.84143,,,,
2000-03-19,,3.0,,,,,,,,0.87,,4.31,,2000.0,31.01412,,,,
2000-03-20,,3.0,,,,,,,,0.87,,4.31,,2000.0,31.50406,,,,
2000-03-21,,3.0,,,,,,,,0.87,,4.31,,2000.0,30.05003,,,,
2000-03-22,,3.0,,,,,,,,0.87,,4.31,,2000.0,30.09697,,,,
2000-03-23,,3.0,0.2,,,,,,,0.87,,4.31,,2000.0,29.91175,,,,
2000-03-24,,3.0,,,,,,,,0.87,,4.31,,2000.0,29.44881,,,,
2000-03-25,,3.0,,,,,,,,0.87,,4.31,,2000.0,28.56477,,,,
2000-03-26,,3.0,,,,,,,,0.87,,4.31,,2000.0,28.31131,,,,
2000-03-27,,3.0,,,,,,,,0.87,,4.31,,2000.0,29.48067,,,,
2000-03-28,,3.0,0.2,,,,,,,0.87,,4.31,,2000.0,29.69409,,,,
2000-03-29,,3.0,,,,,,,,0.87,,4.31,,2000.0,29.62014,,,,
2000-03-30,,3.0,,,,,,,,0.87,,4.31,,2000.0,29.78362,,,,
2000-03-31,,3.0,,,,,,,,0.87,,4.31,,2000.0,29.49068,,,,
2000-04-01,,4.0,,,,,,,,0.87,,4.31,,2000.0,28.57206,,,,
2000-04-02,,4.0,,,,,,,,0.87,,4.31,,2000.0,27.95649,,,,
2000-04-03,,4.0,,,,,,,,0.87,,4.31,,2000.0,29.45602,,,,
2000-04-04,,4.0,,,,,,,,0.87,,4.31,,2000.0,28.99848,,,,
2000-04-05,,4.0,,,,,,,,0.87,,4.31,,2000.0,28.79334,,,,
2000-04-06,,4.0,0.2,,,,,,,0.87,,4.31,,2000.0,29.18031,,,,
2000-04-07,,4.0,,,,,,,,0.87,,4.31,,2000.0,29.16735,,,,
2000-04-08,,4.0,,,,,,,,0.87,,4.31,,2000.0,28.44486,,,,
2000-04-09,,4.0,,,,,,,,0.87,,4.31,,2000.0,28.60869,,,,
2000-04-10,,4.0,,,,,,,,0.87,,4.31,,2000.0,30.34642,,,,
2000-04-11,,4.0,,,,,,,,0.87,,4.31,,2000.0,30.183,,,,
2000-04-12,,4.0,0.2,0.002,15.6,3.26315789474,,,,0.87,,4.31,,2000.0,28.8104,,,,
2000-04-13,,4.0,,,,,,,,0.87,,4.31,,2000.0,29.18993,,,,
2000-04-14,,4.0,,,,,,,,0.87,,4.31,,2000.0,29.39337,,,,
2000-04-15,,4.0,,,,,,,,0.87,,4.31,,2000.0,27.76937,,,,
2000-04-16,,4.0,,,,,,,,0.87,,4.31,,2000.0,27.72717,,,,
2000-04-17,,4.0,,,,,,,,0.87,,4.31,,2000.0,28.29541,,,,
2000-04-18,,4.0,0.2,,,,,,,0.87,,4.31,,2000.0,29.22685,,,,
2000-04-19,,4.0,,,,,,,,0.87,,4.31,,2000.0,29.84092,,,,
2000-04-20,,4.0,,,,,,,,0.87,,4.31,,2000.0,28.39132,,,,
2000-04-21,,4.0,,,,,,,,0.87,,4.31,,2000.0,29.11057,,,,
2000-04-22,,4.0,,,,,,,,0.87,,4.31,,2000.0,27.89964,,,,
2000-04-23,,4.0,,,,,,,,0.87,,4.31,,2000.0,27.94194,,,,
2000-04-24,,4.0,,,,,,,,0.87,,4.31,,2000.0,29.28371,,,,
2000-04-25,,4.0,,,,,,,,0.87,,4.31,,2000.0,29.22092,,,,
2000-04-26,,4.0,,,,,,,,0.87,,4.31,,2000.0,28.92144,,,,
2000-04-27,,4.0,0.2,,,,,,,0.87,,4.31,,2000.0,28.86597,,,,
2000-04-28,,4.0,,,,,,,,0.87,,4.31,,2000.0,28.14554,,,,
2000-04-29,,4.0,,,,,,,,0.87,,4.31,,2000.0,27.51588,,,,
2000-04-30,,4.0,,,,,,,,0.87,,4.31,,2000.0,27.045,,,,
2000-05-01,,5.0,,,,,,,,0.87,,4.31,,2000.0,28.44999,,,,
2000-05-02,,5.0,0.2,,,,,,,0.87,,4.31,,2000.0,27.88811,,,,
2000-05-03,,5.0,,,,,,,,0.87,,4.31,,2000.0,28.19396,,,,
2000-05-04,,5.0,,,,,,,,0.87,,4.31,,2000.0,27.38722,,,,
2000-05-05,,5.0,,,,,,,,0.87,,4.31,,2000.0,26.56297,,,,
2000-05-06,,5.0,,,,,,,,0.87,,4.31,,2000.0,26.4811,,,,
2000-05-07,,5.0,,,,,,,,0.87,,4.31,,2000.0,26.19721,,,,
2000-05-08,,5.0,,,,,,,,0.87,,4.31,,2000.0,27.85613,,,,
2000-05-09,,5.0,,,,,,,,0.87,,4.31,,2000.0,25.89044,,,,
2000-05-10,,5.0,0.2,0.002,17.4,3.1,,,,0.87,,4.31,,2000.0,27.2606,,,,
2000-05-11,,5.0,,,,,,,,0.87,,4.31,,2000.0,27.10518,,,,
2000-05-12,,5.0,,,,,,,,0.87,,4.31,,2000.0,26.46595,,,,
2000-05-13,,5.0,,,,,,,,0.87,,4.31,,2000.0,26.02217,,,,
2000-05-14,,5.0,,,,,,,,0.87,,4.31,,2000.0,25.63438,,,,
2000-05-15,,5.0,0.2,,,,,,,0.87,,4.31,,2000.0,27.78402,,,,
2000-05-16,,5.0,,,,,,,,0.87,,4.31,,2000.0,27.41205,,,,
2000-05-17,,5.0,,,,,,,,0.87,,4.31,,2000.0,27.18366,,,,
2000-05-18,,5.0,,,,,,,,0.87,,4.31,,2000.0,27.47242,,,,
2000-05-19,,5.0,,,,,,,,0.87,,4.31,,2000.0,26.9555,,,,
2000-05-20,,5.0,,,,,,,,0.87,,4.31,,2000.0,26.44965,,,,
2000-05-21,,5.0,,,,,,,,0.87,,4.31,,2000.0,26.14357,,,,
2000-05-22,,5.0,,,,,,,,0.87,,4.31,,2000.0,26.81087,,,,
2000-05-23,,5.0,,,,,,,,0.87,,4.31,,2000.0,26.99305,,,,
2000-05-24,,5.0,,,,,,,,0.87,,4.31,,2000.0,25.89699,,,,
2000-05-25,,5.0,0.2,,,,,,,0.87,,4.31,,2000.0,25.60793,,,,
2000-05-26,,5.0,,,,,,,,0.87,,4.31,,2000.0,26.33202,,,,
2000-05-27,,5.0,,,,,,,,0.87,,4.31,,2000.0,24.75286,,,,
2000-05-28,,5.0,,,,,,,,0.87,,4.31,,2000.0,23.96736,,,,
2000-05-29,,5.0,,,,,,,,0.87,,4.31,,2000.0,25.00028,,,,
2000-05-30,,5.0,,,,,,,,0.87,,4.31,,2000.0,26.12911,,,,
2000-05-31,,5.0,,,,,,,,0.87,,4.31,,2000.0,25.87176,,,,
2000-06-01,,6.0,0.2,,,,,,,0.87,,4.31,,2000.0,24.4176,,,,
2000-06-02,,6.0,,,,,,,,0.87,,4.31,,2000.0,20.78398,,,,
2000-06-03,,6.0,,,,,,,,0.87,,4.31,,2000.0,25.12583,,,,
2000-06-04,,6.0,,,,,,,,0.87,,4.31,,2000.0,24.75408,,,,
2000-06-05,,6.0,,,,,,,,0.87,,4.31,,2000.0,26.73989,,,,
2000-06-06,,6.0,,,,,,,,0.87,,4.31,,2000.0,27.215,,,,
2000-06-07,,6.0,0.2,0.001,20.4,3.26315789474,,,,0.87,,4.31,,2000.0,20.08016,,,,
2000-06-08,,6.0,,,,,,,,0.87,,4.31,,2000.0,22.39512,,,,
2000-06-09,,6.0,,,,,,,,0.87,,4.31,,2000.0,25.86448,,,,
2000-06-10,,6.0,,,,,,,,0.87,,4.31,,2000.0,25.61966,,,,
2000-06-11,,6.0,,,,,,,,0.87,,4.31,,2000.0,25.39485,,,,
2000-06-12,,6.0,,,,,,,,0.87,,4.31,,2000.0,26.76072,,,,
2000-06-13,,6.0,0.2,,,,,,,0.87,,4.31,,2000.0,26.58971,,,,
2000-06-14,,6.0,,,,,,,,0.87,,4.31,,2000.0,31.16264,,,,
2000-06-15,,6.0,,,,,,,,0.87,,4.31,,2000.0,28.47748,,,,
2000-06-16,,6.0,,,,,,,,0.87,,4.31,,2000.0,26.90491,,,,
2000-06-17,,6.0,,,,,,,,0.87,,4.31,,2000.0,25.44019,,,,
2000-06-18,,6.0,,,,,,,,0.87,,4.31,,2000.0,24.38188,,,,
2000-06-19,,6.0,0.2,,,,,,,0.87,,4.31,,2000.0,26.0555,,,,
2000-06-20,,6.0,,,,,,,,0.87,,4.31,,2000.0,26.43638,,,,
2000-06-21,,6.0,,,,,,,,0.87,,4.31,,2000.0,26.79995,,,,
2000-06-22,,6.0,,,,,,,,0.87,,4.31,,2000.0,26.95839,,,,
2000-06-23,,6.0,,,,,,,,0.87,,4.31,,2000.0,26.42838,,,,
2000-06-24,,6.0,,,,,,,,0.87,,4.31,,2000.0,25.64769,,,,
2000-06-25,,6.0,0.2,,,,,,,0.87,,4.31,,2000.0,25.3069,,,,
2000-06-26,,6.0,,,,,,,,0.87,,4.31,,2000.0,26.94404,,,,
2000-06-27,,6.0,,,,,,,,0.87,,4.31,,2000.0,27.10713,,,,
2000-06-28,,6.0,,,,,,,,0.87,,4.31,,2000.0,26.83966,,,,
2000-06-29,,6.0,,,,,,,,0.87,,4.31,,2000.0,26.34719,,,,
2000-06-30,,6.0,,,,,,,,0.87,,4.31,,2000.0,26.56567,,,,
2000-07-01,,7.0,,,,,,,,0.87,,4.31,,2000.0,25.19496,,,,
2000-07-02,,7.0,,,,,,,,0.87,,4.31,,2000.0,24.23217,,,,
2000-07-03,,7.0,,,,,,,,0.87,,4.31,,2000.0,24.8865,,,,
2000-07-04,,7.0,,,,,,,,0.87,,4.31,,2000.0,24.55168,,,,
2000-07-05,,7.0,,,,,,,,0.87,,4.31,,2000.0,26.30149,,,,
2000-07-06,,7.0,0.2,,,,,,,0.87,,4.31,,2000.0,26.38842,,,,
2000-07-07,,7.0,,,,,,,,0.87,,4.31,,2000.0,26.65089,,,,
2000-07-08,,7.0,,,,,,,,0.87,,4.31,,2000.0,25.19785,,,,
2000-07-09,,7.0,,,,,,,,0.87,,4.31,,2000.0,25.06362,,,,
2000-07-10,,7.0,,,,,,,,0.87,,4.31,,2000.0,26.45069,,,,
2000-07-11,,7.0,,,,,,,,0.87,,4.31,,2000.0,26.59116,,,,
2000-07-12,,7.0,0.2,0.001,19.6,3.58947368421,,,,0.87,,4.31,,2000.0,26.30244,,,,
2000-07-13,,7.0,,,,,,,,0.87,,4.31,,2000.0,25.83802,,,,
2000-07-14,,7.0,,,,,,,,0.87,,4.31,,2000.0,25.77123,,,,
2000-07-15,,7.0,,,,,,,,0.87,,4.31,,2000.0,24.88814,,,,
2000-07-16,,7.0,,,,,,,,0.87,,4.31,,2000.0,24.28153,,,,
2000-07-17,,7.0,,,,,,,,0.87,,4.31,,2000.0,25.44975,,,,
2000-07-18,,7.0,0.2,,,,,,,0.87,,4.31,,2000.0,26.36286,,,,
2000-07-19,,7.0,,,,,,,,0.87,,4.31,,2000.0,26.62263,,,,
2000-07-20,,7.0,,,,,,,,0.87,,4.31,,2000.0,26.55427,,,,
2000-07-21,,7.0,,,,,,,,0.87,,4.31,,2000.0,26.15924,,,,
2000-07-22,,7.0,,,,,,,,0.87,,4.31,,2000.0,25.23984,,,,
2000-07-23,,7.0,,,,,,,,0.87,,4.31,,2000.0,25.41245,,,,
2000-07-24,,7.0,0.2,,,,,,,0.87,,4.31,,2000.0,25.7128,,,,
2000-07-25,,7.0,,,,,,,,0.87,,4.31,,2000.0,26.1556,,,,
2000-07-26,,7.0,,,,,,,,0.87,,4.31,,2000.0,25.90052,,,,
2000-07-27,,7.0,,,,,,,,0.87,,4.31,,2000.0,26.23907,,,,
2000-07-28,,7.0,,,,,,,,0.87,,4.31,,2000.0,25.92707,,,,
2000-07-29,,7.0,,,,,,,,0.87,,4.31,,2000.0,25.08341,,,,
2000-07-30,,7.0,,,,,,,,0.87,,4.31,,2000.0,25.13868,,,,
2000-07-31,,7.0,,,,,,,,0.87,,4.31,,2000.0,26.3694,,,,
2000-08-01,,8.0,,,,,,,,0.87,,4.31,,2000.0,26.20824,,,,
2000-08-02,,8.0,,,,,,,,0.87,,4.31,,2000.0,26.20194,,,,
2000-08-03,,8.0,0.2,,,,,,,0.87,,4.31,,2000.0,26.33296,,,,
2000-08-04,,8.0,,,,,,,,0.87,,4.31,,2000.0,25.83952,,,,
2000-08-05,,8.0,,,,,,,,0.87,,4.31,,2000.0,24.69239,,,,
2000-08-06,,8.0,,,,,,,,0.87,,4.31,,2000.0,24.2674,,,,
2000-08-07,,8.0,,,,,,,,0.87,,4.31,,2000.0,26.26934,,,,
2000-08-08,,8.0,,,,,,,,0.87,,4.31,,2000.0,26.53711,,,,
2000-08-09,,8.0,0.2,0.002,15.8,3.1,,,,0.87,,4.31,,2000.0,26.26652,,,,
2000-08-10,,8.0,,,,,,,,0.87,,4.31,,2000.0,26.4465,,,,
2000-08-11,,8.0,,,,,,,,0.87,,4.31,,2000.0,26.31287,,,,
2000-08-12,,8.0,,,,,,,,0.87,,4.31,,2000.0,25.31017,,,,
2000-08-13,,8.0,,,,,,,,0.87,,4.31,,2000.0,24.96513,,,,
2000-08-14,,8.0,,,,,,,,0.87,,4.31,,2000.0,26.13079,,,,
2000-08-15,,8.0,0.2,,,,,,,0.87,,4.31,,2000.0,26.3689,,,,
2000-08-16,,8.0,,,,,,,,0.87,,4.31,,2000.0,26.79977,,,,
2000-08-17,,8.0,,,,,,,,0.87,,4.31,,2000.0,26.66493,,,,
2000-08-18,,8.0,,,,,,,,0.87,,4.31,,2000.0,26.8579,,,,
2000-08-19,,8.0,,,,,,,,0.87,,4.31,,2000.0,25.95654,,,,
2000-08-20,,8.0,,,,,,,,0.87,,4.31,,2000.0,25.52285,,,,
2000-08-21,,8.0,0.2,,,,,,,0.87,,4.31,,2000.0,26.95369,,,,
2000-08-22,,8.0,,,,,,,,0.87,,4.31,,2000.0,27.43363,,,,
2000-08-23,,8.0,,,,,,,,0.87,,4.31,,2000.0,27.16146,,,,
2000-08-24,,8.0,,,,,,,,0.87,,4.31,,2000.0,27.25462,,,,
2000-08-25,,8.0,,,,,,,,0.87,,4.31,,2000.0,27.76862,,,,
2000-08-26,,8.0,,,,,,,,0.87,,4.31,,2000.0,26.99485,,,,
2000-08-27,,8.0,0.2,,,,,,,0.87,,4.31,,2000.0,26.64768,,,,
2000-08-28,,8.0,,,,,,,,0.87,,4.31,,2000.0,27.74828,,,,
2000-08-29,,8.0,,,,,,,,0.87,,4.31,,2000.0,27.29456,,,,
2000-08-30,,8.0,,,,,,,,0.87,,4.31,,2000.0,24.21522,,,,
2000-08-31,,8.0,,,,,,,,0.87,,4.31,,2000.0,27.00633,,,,
2000-09-01,,9.0,,,,,,,,0.87,,4.31,,2000.0,27.37822,,,,
2000-09-02,,9.0,,,,,,,,0.87,,4.31,,2000.0,25.00206,,,,
2000-09-03,,9.0,,,,,,,,0.87,,4.31,,2000.0,29.31436,,,,
2000-09-04,,9.0,,,,,,,,0.87,,4.31,,2000.0,25.91175,,,,
2000-09-05,,9.0,,,,,,,,0.87,,4.31,,2000.0,26.52651,,,,
2000-09-06,,9.0,,,,,,,,0.87,,4.31,,2000.0,27.60847,,,,
2000-09-07,,9.0,0.2,,,,,,,0.87,,4.31,,2000.0,26.53966,,,,
2000-09-08,,9.0,,,,,,,,0.87,,4.31,,2000.0,26.66167,,,,
2000-09-09,,9.0,,,,,,,,0.87,,4.31,,2000.0,25.78265,,,,
2000-09-10,,9.0,,,,,,,,0.87,,4.31,,2000.0,27.00249,,,,
2000-09-11,,9.0,,,,,,,,0.87,,4.31,,2000.0,27.09771,,,,
2000-09-12,,9.0,,,,,,,,0.87,,4.31,,2000.0,27.2023,,,,
2000-09-13,,9.0,0.2,0.003,,2.93684210526,,,,0.87,,4.31,,2000.0,27.38244,,,,
2000-09-14,,9.0,,,,,,,,0.87,,4.31,,2000.0,26.90613,,,,
2000-09-15,,9.0,,,,,,,,0.87,,4.31,,2000.0,26.90034,,,,
2000-09-16,,9.0,,,,,,,,0.87,,4.31,,2000.0,26.21119,,,,
2000-09-17,,9.0,,,,,,,,0.87,,4.31,,2000.0,25.29887,,,,
2000-09-18,,9.0,,,,,,,,0.87,,4.31,,2000.0,27.6905,,,,
2000-09-19,,9.0,0.2,,14.5,,,,,0.87,,4.31,,2000.0,26.81634,,,,
2000-09-20,,9.0,0.2,,,,,,,0.87,,4.31,,2000.0,27.03992,,,,
2000-09-21,,9.0,,,,,,,,0.87,,4.31,,2000.0,27.0483,,,,
2000-09-22,,9.0,,,,,,,,0.87,,4.31,,2000.0,26.12547,,,,
2000-09-23,,9.0,,,,,,,,0.87,,4.31,,2000.0,26.424,,,,
2000-09-24,,9.0,,,,,,,,0.87,,4.31,,2000.0,26.20578,,,,
2000-09-25,,9.0,0.2,,,,,,,0.87,,4.31,,2000.0,27.57196,,,,
2000-09-26,,9.0,,,,,,,,0.87,,4.31,,2000.0,27.42974,,,,
2000-09-27,,9.0,,,,,,,,0.87,,4.31,,2000.0,27.21384,,,,
2000-09-28,,9.0,,,,,,,,0.87,,4.31,,2000.0,27.11631,,,,
2000-09-29,,9.0,,,,,,,,0.87,,4.31,,2000.0,26.15966,,,,
2000-09-30,,9.0,,,,,,,,0.87,,4.31,,2000.0,24.66294,,,,
2000-10-01,,10.0,,,,,,,,0.87,,4.31,,2000.0,25.16638,,,,
2000-10-02,,10.0,,,,,,,,0.87,,4.31,,2000.0,25.73239,,,,
2000-10-03,,10.0,,,,,,,,0.87,,4.31,,2000.0,26.30691,,,,
2000-10-04,,10.0,,,,,,,,0.87,,4.31,,2000.0,26.09295,,,,
2000-10-05,,10.0,0.2,,,,,,,0.87,,4.31,,2000.0,26.11833,,,,
2000-10-06,,10.0,,,,,,,,0.87,,4.31,,2000.0,26.36849,,,,
2000-10-07,,10.0,,,,,,,,0.87,,4.31,,2000.0,25.58456,,,,
2000-10-08,,10.0,,,,,,,,0.87,,4.31,,2000.0,25.12743,,,,
2000-10-09,,10.0,,,,,,,,0.87,,4.31,,2000.0,26.50159,,,,
2000-10-10,,10.0,0.2,,,,,,,0.87,,4.31,,2000.0,27.20828,,,,
2000-10-11,,10.0,,,,,,,,0.87,,4.31,,2000.0,27.25554,,,,
2000-10-12,,10.0,,,,,,,,0.87,,4.31,,2000.0,27.1277,,,,
2000-10-13,,10.0,,,,,,,,0.87,,4.31,,2000.0,26.11136,,,,
2000-10-14,,10.0,,,,,,,,0.87,,4.31,,2000.0,25.96019,,,,
2000-10-15,,10.0,,,,,,,,0.87,,4.31,,2000.0,25.37114,,,,
2000-10-16,,10.0,,,,,,,,0.87,,4.31,,2000.0,26.73719,,,,
2000-10-17,,10.0,,,,,,,,0.87,,4.31,,2000.0,26.27919,,,,
2000-10-18,,10.0,0.2,0.003,18.0,3.58947368421,,,,0.87,,4.31,,2000.0,26.36706,,,,
2000-10-19,,10.0,,,,,,,,0.87,,4.31,,2000.0,26.51191,,,,
2000-10-20,,10.0,,,,,,,,0.87,,4.31,,2000.0,25.9999,,,,
2000-10-21,,10.0,,,,,,,,0.87,,4.31,,2000.0,26.17137,,,,
2000-10-22,,10.0,,,,,,,,0.87,,4.31,,2000.0,25.48863,,,,
2000-10-23,,10.0,0.2,,,,,,,0.87,,4.31,,2000.0,26.7736,,,,
2000-10-24,,10.0,,,,,,,,0.87,,4.31,,2000.0,26.51108,,,,
2000-10-25,,10.0,,,,,,,,0.87,,4.31,,2000.0,26.83146,,,,
2000-10-26,,10.0,,,,,,,,0.87,,4.31,,2000.0,28.85518,,,,
2000-10-27,,10.0,,,,,,,,0.87,,4.31,,2000.0,28.12284,,,,
2000-10-28,,10.0,,,,,,,,0.87,,4.31,,2000.0,28.29569,,,,
2000-10-29,,10.0,,,,,,,,0.87,,4.31,,2000.0,27.9051,,,,
2000-10-30,,10.0,,,,,,,,0.87,,4.31,,2000.0,28.86526,,,,
2000-10-31,,10.0,,,,,,,,0.87,,4.31,,2000.0,28.17694,,,,
2000-11-01,,11.0,,,,,,,,0.87,,4.31,,2000.0,28.23821,,,,
2000-11-02,,11.0,0.2,,,,,,,0.87,,4.31,,2000.0,27.9791,,,,
2000-11-03,,11.0,,,,,,,,0.87,,4.31,,2000.0,26.94551,,,,
2000-11-04,,11.0,,,,,,,,0.87,,4.31,,2000.0,25.76617,,,,
2000-11-05,,11.0,,,,,,,,0.87,,4.31,,2000.0,25.96504,,,,
2000-11-06,,11.0,,,,,,,,0.87,,4.31,,2000.0,26.82613,,,,
2000-11-07,,11.0,0.2,,,,,,,0.87,,4.31,,2000.0,26.75481,,,,
2000-11-08,,11.0,,,,,,,,0.87,,4.31,,2000.0,26.70412,,,,
