,Date,N+N mg/L N,flow cfs
103,2014-09-14,0.05249999999999991,8398.020833333334
104,2014-09-15,0.05395833333333331,8194.166666666666
105,2014-09-16,0.05010416666666658,8049.0625
106,2014-09-17,0.04649999999999998,7908.125
107,2014-09-18,0.04146067415730337,7901.25
108,2014-09-19,0.0463043478260869,7727.8125
109,2014-09-20,0.04270833333333331,7640.625
110,2014-09-21,0.042604166666666644,7616.875
111,2014-09-22,0.04249999999999998,7518.125
112,2014-09-23,0.04895833333333324,7435.833333333333
113,2014-09-24,0.0485416666666666,7446.5625
114,2014-09-25,0.04999999999999991,7419.166666666667
115,2014-09-26,0.056458333333333305,7396.979166666667
116,2014-09-27,0.05062499999999995,7480.9375
117,2014-09-28,0.06010416666666657,7539.583333333333
118,2014-09-29,0.055833333333333256,7276.458333333333
119,2014-09-30,0.061249999999999895,7061.25
120,2014-10-01,0.06572916666666657,6931.875
121,2014-10-02,0.06428571428571421,6888.333333333333
122,2014-10-07,0.062352941176470604,6506.666666666667
123,2014-10-08,0.06510416666666656,6489.583333333333
124,2014-10-09,0.05874999999999994,6395.833333333333
125,2014-10-10,0.05916666666666659,6217.395833333333
126,2014-10-11,0.058645833333333286,6098.4375
127,2014-10-12,0.05791666666666659,5926.875
128,2014-10-13,0.06114583333333326,5746.458333333333
129,2014-10-14,0.06427083333333332,5749.0625
130,2014-10-15,0.06374999999999995,5972.291666666667
131,2014-10-16,0.06406249999999998,5810.416666666667
132,2014-10-17,0.06156249999999997,5768.229166666667
133,2014-10-18,0.062083333333333296,5788.229166666667
134,2014-10-19,0.06468749999999993,5793.75
135,2014-10-20,0.06854166666666667,5858.958333333333
136,2014-10-21,0.07187500000000006,5862.604166666667
137,2014-10-22,0.07479166666666671,5862.916666666667
138,2014-10-23,0.07684210526315789,5989.583333333333
139,2014-10-24,0.07541666666666672,6031.5625
140,2014-10-25,0.06833333333333326,6195.833333333333
141,2014-10-26,0.06947916666666669,6395.9375
142,2014-10-27,0.0766666666666667,6288.229166666667
143,2014-10-28,0.09312499999999989,6442.916666666667
144,2014-10-29,0.11041666666666661,6663.125
145,2014-10-30,0.10437499999999993,6473.4375
146,2014-10-31,0.1296875000000002,6466.041666666667
147,2014-11-01,0.12864583333333313,6723.645833333333
148,2014-11-02,0.20104166666666679,6901.770833333333
149,2014-11-03,0.29218750000000004,7393.854166666667
150,2014-11-04,0.25593749999999976,7583.854166666667
151,2014-11-05,0.25000000000000017,7398.958333333333
152,2014-11-06,0.23447916666666646,7384.375
153,2014-11-07,0.20395833333333305,7483.958333333333
154,2014-11-08,0.19854166666666653,7374.583333333333
155,2014-11-09,0.16968750000000007,7143.229166666667
156,2014-11-10,0.16479166666666675,7068.645833333333
157,2014-11-11,0.15250000000000025,7180.0
158,2014-11-12,0.16177083333333336,7214.479166666667
159,2014-11-13,0.17395833333333324,7081.041666666667
160,2014-11-14,0.1843750000000001,7149.6875
161,2014-11-15,0.18770833333333328,7147.916666666667
162,2014-11-16,0.17729166666666663,7132.083333333333
163,2014-11-17,0.18916666666666648,7112.083333333333
164,2014-11-18,0.21958333333333344,7126.25
165,2014-11-19,0.23135416666666678,7224.583333333333
166,2014-11-20,0.22697916666666676,7382.5
167,2014-11-21,0.20604166666666654,7559.479166666667
168,2014-11-22,0.20041666666666638,7523.854166666667
169,2014-11-23,0.2037499999999999,7663.75
170,2014-11-24,0.21846153846153854,7759.166666666667
171,2014-11-25,0.31421052631578955,8337.8125
172,2014-11-26,0.3210416666666667,8196.770833333334
173,2014-11-27,0.31760416666666635,7874.583333333333
174,2014-11-28,0.2989583333333335,7454.0625
175,2014-11-29,0.3048958333333332,7358.333333333333
176,2014-11-30,0.32031249999999983,7445.0
177,2014-12-01,0.31531249999999994,7712.8125
178,2014-12-02,0.2837499999999999,8638.333333333334
179,2014-12-03,0.2800000000000003,10722.8125
180,2014-12-04,0.34520833333333334,13366.666666666666
181,2014-12-05,0.4692957746478875,19927.083333333332
182,2014-12-06,0.5257142857142859,27457.291666666668
183,2014-12-07,0.5505714285714287,25391.666666666668
184,2014-12-08,0.5898484848484853,24013.541666666668
185,2014-12-09,0.573125,21934.375
186,2014-12-10,0.5138541666666671,18196.875
187,2014-12-11,0.48562499999999903,15111.458333333334
188,2014-12-12,0.48489583333333347,19234.375
189,2014-12-13,0.6491666666666666,40388.541666666664
190,2014-12-14,0.6418181818181817,46666.666666666664
191,2014-12-16,0.5624999999999999,54087.5
192,2014-12-17,0.6280851063829791,50250.0
193,2014-12-18,0.6436842105263156,49250.0
194,2014-12-19,0.591145833333333,49785.416666666664
195,2014-12-20,0.5778124999999998,49667.708333333336
196,2014-12-21,0.5903125000000012,50094.791666666664
197,2014-12-22,0.572978723404255,50703.125
198,2014-12-23,0.5540625000000003,49944.791666666664
199,2014-12-24,0.5419999999999997,47101.041666666664
200,2014-12-25,0.537849462365591,41252.083333333336
201,2014-12-26,0.5561052631578954,34484.375
202,2014-12-27,0.5724999999999999,29567.708333333332
203,2014-12-28,0.5734374999999997,26154.166666666668
204,2014-12-29,0.574583333333333,23138.541666666668
205,2014-12-30,0.5814583333333326,20427.083333333332
206,2014-12-31,0.5812499999999993,18046.875
207,2015-01-01,0.5881250000000012,15948.958333333334
208,2015-01-02,0.5967708333333338,14445.833333333334
209,2015-01-03,0.5997916666666672,13452.083333333334
210,2015-01-04,0.5873958333333328,12736.458333333334
211,2015-01-05,0.5904166666666674,12172.916666666666
212,2015-01-06,0.5906250000000003,11555.208333333334
213,2015-01-07,0.5975000000000005,11100.0
214,2015-01-08,0.597934782608696,10742.708333333334
215,2015-01-09,0.5963541666666675,10550.0
216,2015-01-10,0.5812499999999993,10229.166666666666
217,2015-01-11,0.5603448275862073,10049.895833333334
218,2015-01-14,0.47,9039.166666666666
219,2015-01-15,0.46229166666666677,8822.291666666666
220,2015-01-16,0.46062500000000034,8767.1875
221,2015-01-17,0.4522916666666674,8879.270833333334
222,2015-01-18,0.4431249999999998,8821.979166666666
223,2015-01-19,0.43135416666666654,8793.125
224,2015-01-20,0.4251041666666671,8716.5625
225,2015-01-21,0.42125000000000035,8778.75
226,2015-01-22,0.418125,8733.229166666666
227,2015-01-23,0.40458333333333324,8573.854166666666
228,2015-01-24,0.40010416666666665,8428.4375
229,2015-01-25,0.3825000000000001,8379.583333333334
230,2015-01-26,0.36708333333333343,8336.25
231,2015-01-27,0.35729166666666695,8369.782608695652
232,2015-01-28,0.3416666666666664,8506.875
233,2015-01-29,0.3184375,8514.166666666666
234,2015-01-30,0.3161458333333332,8523.854166666666
235,2015-01-31,0.31249999999999983,8546.875
236,2015-02-01,0.3080208333333336,8344.895833333334
237,2015-02-02,0.2963541666666668,8351.666666666666
238,2015-02-03,0.2855208333333335,8216.979166666666
239,2015-02-04,0.27677083333333324,8390.520833333334
240,2015-02-05,0.2697916666666666,8735.9375
241,2015-02-06,0.2686458333333334,9211.25
242,2015-02-07,0.2843749999999998,10441.25
243,2015-02-08,0.35072916666666654,14541.666666666666
244,2015-02-09,0.4508823529411767,26904.166666666668
245,2015-02-11,0.5210000000000001,34356.25
246,2015-02-12,0.4861111111111114,34450.0
247,2015-02-13,0.40114583333333326,31704.166666666668
248,2015-02-14,0.4072916666666668,27438.541666666668
249,2015-02-15,0.43312500000000015,23590.625
250,2015-02-16,0.4212087912087914,20298.958333333332
251,2015-02-17,0.4114893617021276,17622.916666666668
252,2015-02-18,0.4072916666666668,15560.416666666666
253,2015-02-19,0.4037500000000001,14254.166666666666
254,2015-02-20,0.41000000000000014,13521.875
255,2015-02-21,0.40062499999999973,13138.541666666666
256,2015-02-22,0.404468085106383,12440.625
257,2015-02-23,0.392674418604651,11743.75
258,2015-02-24,0.3793684210526314,11109.375
259,2015-02-25,0.3658333333333337,10542.708333333334
260,2015-02-26,0.34958333333333313,10538.541666666666
261,2015-02-27,0.3382291666666663,10260.625
262,2015-02-28,0.32760416666666636,9870.520833333334
263,2015-03-01,0.3109374999999999,9607.916666666666
264,2015-03-02,0.29854166666666687,9145.520833333334
265,2015-03-03,0.28708333333333363,8930.520833333334
266,2015-03-04,0.2595833333333331,8921.041666666666
267,2015-03-05,0.23124999999999987,8662.291666666666
268,2015-03-06,0.2134375000000002,8349.479166666666
269,2015-03-07,0.20895833333333347,7923.75
270,2015-03-08,0.20083333333333328,7754.6875
271,2015-03-09,0.18864583333333318,7717.604166666667
272,2015-03-10,0.19631578947368408,7645.833333333333
273,2015-03-11,0.18447916666666667,7787.291666666667
274,2015-03-12,0.1702083333333333,7746.458333333333
275,2015-03-13,0.18114583333333326,7371.770833333333
276,2015-03-14,0.19614583333333332,7064.895833333333
277,2015-03-15,0.18916666666666662,7157.1875
278,2015-03-16,0.1940624999999998,7214.791666666667
279,2015-03-17,0.20166666666666674,6961.5625
280,2015-03-18,0.20875000000000032,6893.854166666667
281,2015-03-19,0.22625000000000006,6795.729166666667
282,2015-03-20,0.23791666666666655,6633.645833333333
283,2015-03-21,0.24104166666666652,6517.1875
284,2015-03-22,0.261666666666667,6371.458333333333
285,2015-03-23,0.26583333333333375,6332.5
286,2015-03-24,0.23802083333333326,6217.604166666667
287,2015-03-25,0.22708333333333355,6183.75
288,2015-03-26,0.216041666666667,6159.0625
289,2015-03-27,0.21354166666666666,6123.854166666667
290,2015-03-28,0.20458333333333334,5862.291666666667
291,2015-03-29,0.21427083333333344,5581.875
292,2015-03-30,0.21177083333333338,5551.041666666667
293,2015-03-31,0.2031250000000001,5598.645833333333
294,2015-04-01,0.18854166666666664,5522.8125
295,2015-04-02,0.19793478260869574,5400.9375
296,2015-04-03,0.19326086956521776,5352.395833333333
297,2015-04-04,0.16979166666666665,5798.854166666667
298,2015-04-05,0.16625,6441.458333333333
299,2015-04-06,0.15729166666666677,6632.708333333333
300,2015-04-07,0.17541666666666667,6592.916666666667
301,2015-04-08,0.1907291666666665,6918.020833333333
302,2015-04-09,0.2355208333333333,6896.979166666667
303,2015-04-10,0.23249999999999973,6565.104166666667
304,2015-04-11,0.22270833333333348,6410.9375
305,2015-04-12,0.2231250000000001,6132.083333333333
306,2015-04-13,0.2604347826086957,6011.979166666667
307,2015-04-14,0.26968750000000014,5902.395833333333
308,2015-04-15,0.26826086956521744,5592.291666666667
309,2015-04-16,0.27010638297872347,5396.875
310,2015-04-17,0.23677083333333307,5234.583333333333
311,2015-04-18,0.22958333333333347,5105.520833333333
312,2015-04-19,0.20229166666666698,5253.645833333333
313,2015-04-20,0.18010416666666684,5862.395833333333
314,2015-04-21,0.15423913043478277,5922.5
315,2015-04-22,0.14302083333333324,5634.6875
316,2015-04-23,0.16156250000000014,5200.0
317,2015-04-24,0.15552083333333347,5126.5625
318,2015-04-25,0.1523157894736843,5299.375
319,2015-04-26,0.19187499999999993,5929.270833333333
320,2015-04-27,0.22916666666666663,6218.229166666667
321,2015-04-28,0.23020833333333326,6160.3125
322,2015-04-29,0.23021052631578956,6140.520833333333
323,2015-04-30,0.20562500000000014,5826.354166666667
324,2015-05-01,0.19195652173913028,5439.578947368421
325,2015-05-02,0.20302083333333362,5282.8125
326,2015-05-03,0.20208333333333342,5553.020833333333
327,2015-05-04,0.21072916666666677,5823.333333333333
328,2015-05-05,0.19843750000000016,5877.708333333333
329,2015-05-06,0.1904166666666666,5917.5
330,2015-05-07,0.17802083333333332,6000.520833333333
331,2015-05-08,0.1665625,6291.354166666667
332,2015-05-09,0.16906249999999998,6304.270833333333
333,2015-05-10,0.17552083333333335,6287.395833333333
334,2015-05-11,0.17708333333333326,6712.604166666667
335,2015-05-12,0.17614583333333336,6899.166666666667
336,2015-05-13,0.16500000000000004,6966.354166666667
337,2015-05-14,0.15604166666666683,7134.375
338,2015-05-15,0.13604166666666692,7172.708333333333
339,2015-05-16,0.1594565217391303,7358.4375
340,2015-05-17,0.17124999999999993,7484.0625
341,2015-05-18,0.1601041666666667,7696.458333333333
342,2015-05-19,0.165,7986.041666666667
343,2015-05-20,0.15218750000000023,8068.4375
344,2015-05-21,0.13697916666666687,7911.666666666667
345,2015-05-22,0.13208333333333352,7509.166666666667
346,2015-05-23,0.1276041666666667,7420.0
347,2015-05-24,0.14600000000000024,7508.229166666667
348,2015-05-25,0.13833333333333356,7588.958333333333
349,2015-05-26,0.13500000000000015,7385.833333333333
350,2015-05-27,0.13145833333333357,6995.520833333333
351,2015-05-28,0.12906250000000005,6574.270833333333
352,2015-05-29,0.1218749999999998,6226.041666666667
353,2015-05-30,0.11427083333333321,5910.833333333333
354,2015-05-31,0.11249999999999989,5749.1578947368425
355,2015-06-01,0.10020833333333325,5940.0
356,2015-06-02,0.09229166666666665,5902.291666666667
357,2015-06-03,0.0922916666666667,5862.8125
358,2015-06-04,0.08458333333333333,6128.020833333333
359,2015-06-05,0.08093749999999998,6208.75
360,2015-06-06,0.07416666666666667,6183.75
361,2015-06-07,0.06947916666666666,6104.375
362,2015-06-08,0.06770833333333333,5923.229166666667
363,2015-06-09,0.07135416666666665,5823.541666666667
364,2015-06-10,0.06427083333333324,5829.583333333333
365,2015-06-11,0.06489583333333322,5566.5625
366,2015-06-12,0.06447916666666655,5620.520833333333
367,2015-06-13,0.06249999999999991,5731.875
368,2015-06-14,0.06197916666666661,5702.708333333333
369,2015-06-15,0.05614583333333331,5587.8125
370,2015-06-16,0.05065217391304348,5362.604166666667
371,2015-06-17,0.03885416666666661,5157.916666666667
372,2015-06-18,0.03520833333333329,5321.666666666667
373,2015-06-19,0.03043478260869564,5336.979166666667
374,2015-06-20,0.024831460674157323,5161.979166666667
375,2015-06-21,0.023692307692307707,5251.875
376,2015-06-22,0.020208333333333345,5356.666666666667
377,2015-06-23,0.021363636363636366,5264.6875
378,2015-06-24,0.03761904761904763,5280.3125
379,2015-06-25,0.02391304347826087,5227.604166666667
380,2015-06-26,0.021578947368421055,5171.145833333333
381,2015-06-27,0.022499999999999996,5194.375
382,2015-06-28,0.02,5180.9375
383,2015-06-29,0.02111111111111111,5214.583333333333
384,2015-06-30,0.02555555555555555,5195.416666666667
385,2015-07-01,0.02,5220.833333333333
386,2015-07-03,0.023333333333333334,5581.145833333333
387,2015-07-04,0.02,5583.958333333333
388,2015-07-05,0.03,5706.041666666667
389,2015-09-02,0.07833333333333337,7865.729166666667
390,2015-09-03,0.09020833333333324,7833.125
391,2015-09-04,0.09187499999999989,7794.791666666667
392,2015-09-05,0.09114583333333326,7742.916666666667
393,2015-09-06,0.09333333333333325,7748.75
394,2015-09-07,0.0958333333333332,7772.708333333333
395,2015-09-08,0.09187499999999992,7739.0625
396,2015-09-09,0.09114583333333326,7684.375
397,2015-09-10,0.08468750000000004,7634.791666666667
398,2015-09-11,0.0822916666666667,7526.5625
399,2015-09-12,0.0839583333333334,7494.479166666667
400,2015-09-13,0.07937500000000006,7510.729166666667
401,2015-09-14,0.08343750000000005,7621.145833333333
402,2015-09-15,0.08010416666666673,7735.520833333333
403,2015-09-16,0.08197916666666673,7872.916666666667
404,2015-09-17,0.08097826086956528,7798.4375
405,2015-09-18,0.08260416666666669,7802.604166666667
406,2015-09-19,0.11593750000000014,7830.729166666667
407,2015-09-20,0.14916666666666673,7806.354166666667
408,2015-09-21,0.16427083333333337,7815.208333333333
409,2015-09-22,0.1572826086956524,7861.25
410,2015-09-23,0.13843750000000019,7879.166666666667
411,2015-09-24,0.1201041666666665,7748.75
412,2015-09-25,0.09958333333333325,7681.354166666667
413,2015-09-26,0.0847916666666667,7742.5
414,2015-09-27,0.08416666666666668,7680.0
415,2015-09-28,0.0755208333333334,7651.145833333333
416,2015-09-29,0.06781249999999989,7616.979166666667
417,2015-09-30,0.06437499999999997,7663.333333333333
418,2015-10-01,0.07124999999999997,7669.340659340659
419,2015-10-02,0.07739583333333346,7672.604166666667
420,2015-10-03,0.07614583333333344,7616.25
421,2015-10-04,0.07072916666666658,7720.208333333333
422,2015-10-05,0.06854166666666665,7694.791666666667
423,2015-10-06,0.0715625000000001,7619.555555555556
424,2015-10-07,0.06916666666666671,7556.666666666667
425,2015-10-08,0.0678125,7522.1875
426,2015-10-09,0.0642708333333333,7562.083333333333
427,2015-10-10,0.06020833333333325,7515.104166666667
428,2015-10-11,0.05968749999999994,7537.083333333333
429,2015-10-12,0.05552083333333321,7510.9375
430,2015-10-13,0.0609374999999999,7448.333333333333
431,2015-10-14,0.06385416666666659,7425.625
432,2015-10-15,0.06656249999999993,7491.145833333333
433,2015-10-16,0.07020833333333322,7517.5
434,2015-10-17,0.06697916666666649,7533.854166666667
435,2015-10-18,0.06333333333333324,7520.833333333333
436,2015-10-19,0.07968749999999998,7490.208333333333
437,2015-10-20,0.09239583333333325,7429.270833333333
438,2015-10-21,0.09208333333333323,7381.666666666667
439,2015-10-22,0.08708333333333335,7483.229166666667
440,2015-10-23,0.09437499999999988,7369.895833333333
441,2015-10-24,0.10520833333333324,7114.270833333333
442,2015-10-25,0.12197916666666657,6946.666666666667
443,2015-10-26,0.1227083333333332,6817.708333333333
444,2015-10-27,0.1282417582417581,6691.041666666667
445,2015-10-28,0.13010416666666655,6779.375
446,2015-10-29,0.13260416666666666,6715.729166666667
447,2015-10-30,0.1307291666666666,6629.895833333333
448,2015-10-31,0.12249999999999996,6683.229166666667
449,2015-11-01,0.13750000000000018,6813.125
450,2015-11-02,0.15427083333333347,6725.416666666667
451,2015-11-03,0.15635416666666682,6692.916666666667
452,2015-11-04,0.18218749999999984,6513.854166666667
453,2015-11-05,0.14687500000000017,6207.708333333333
454,2015-11-06,0.15135416666666682,6014.270833333333
455,2015-11-07,0.18395833333333314,5994.791666666667
456,2015-11-08,0.1784375,6105.729166666667
457,2015-11-09,0.15020833333333344,6331.041666666667
458,2015-11-10,0.16635416666666655,6559.479166666667
459,2015-11-11,0.1907291666666665,6631.875
460,2015-11-12,0.18708333333333327,6681.770833333333
461,2015-11-13,0.19531250000000008,6685.833333333333
462,2015-11-14,0.2309374999999999,6547.8125
463,2015-11-15,0.23614583333333347,6567.8125
464,2015-11-16,0.20604166666666668,6701.979166666667
465,2015-11-17,0.20052083333333323,6376.666666666667
466,2015-11-18,0.21479166666666705,6380.3125
467,2015-11-19,0.19947916666666646,6241.666666666667
468,2015-11-20,0.19937499999999964,6092.5
469,2015-11-21,0.18864583333333326,6149.0625
470,2015-11-22,0.18799999999999986,6121.5625
471,2015-11-25,0.20064516129032267,6685.520833333333
472,2015-11-26,0.1896874999999998,6604.791666666667
473,2015-11-27,0.1739583333333334,6600.833333333333
474,2015-11-28,0.17072916666666668,6594.895833333333
475,2015-11-29,0.17114583333333336,6634.166666666667
476,2015-11-30,0.17478260869565215,6693.229166666667
477,2015-12-01,0.1751041666666666,6606.875
478,2015-12-02,0.1644791666666667,6729.166666666667
479,2015-12-03,0.15874999999999995,7154.270833333333
480,2015-12-04,0.1638541666666667,7392.1875
481,2015-12-05,0.18447916666666644,7642.395833333333
482,2015-12-06,0.1859374999999999,7854.375
483,2015-12-07,0.18520833333333311,8066.5625
484,2015-12-08,0.21052083333333357,8134.6875
485,2015-12-09,0.21791666666666698,8235.0
486,2015-12-10,0.22135416666666663,8440.833333333334
487,2015-12-11,0.2478125,8642.083333333334
488,2015-12-12,0.2655208333333332,8894.270833333334
489,2015-12-13,0.2838541666666667,10085.0
490,2015-12-14,0.31812499999999944,9923.020833333334
491,2015-12-15,0.3352127659574468,9412.916666666666
492,2015-12-16,0.5138541666666663,10289.791666666666
493,2015-12-17,0.5551041666666667,9606.770833333334
494,2015-12-18,0.4296874999999994,8547.291666666666
495,2015-12-19,0.45614583333333264,8184.166666666667
496,2015-12-20,0.5623958333333338,8581.770833333334
497,2015-12-21,0.48479166666666673,12818.75
498,2015-12-22,0.42312500000000014,13744.791666666666
499,2015-12-23,0.5642708333333334,15665.625
500,2015-12-24,0.683020833333333,22211.458333333332
501,2015-12-25,0.718028169014085,21558.333333333332
502,2015-12-26,0.8057142857142858,16897.916666666668
503,2015-12-27,0.7328125000000004,13043.75
504,2015-12-28,0.656770833333333,10764.583333333334
505,2015-12-29,0.5775000000000006,9675.520833333334
506,2015-12-30,0.5226041666666663,8741.145833333334
507,2015-12-31,0.49541666666666656,8271.979166666666
508,2016-01-01,0.4738541666666663,7945.729166666667
509,2016-01-02,0.45614583333333353,7684.479166666667
510,2016-01-03,0.45104166666666723,7556.25
511,2016-01-04,0.43937500000000007,7544.479166666667
512,2016-01-05,0.42104166666666615,7737.8125
513,2016-01-06,0.4087499999999997,8387.083333333334
514,2016-01-07,0.4357291666666667,13438.020833333334
515,2016-01-08,0.45234042553191506,22682.291666666668
516,2016-01-09,0.6406451612903226,24937.5
517,2016-01-10,0.7301041666666667,21513.541666666668
518,2016-01-11,0.7418749999999997,17869.791666666668
519,2016-01-12,0.75,16785.416666666668
520,2016-01-13,0.716875,15812.5
521,2016-01-14,0.6816666666666666,14067.708333333334
522,2016-01-15,0.6906249999999993,15978.125
523,2016-01-16,0.6794791666666669,20948.958333333332
524,2016-01-17,0.5780851063829789,24601.041666666668
525,2016-01-18,0.5905208333333332,26191.666666666668
526,2016-01-19,0.6219791666666662,34377.083333333336
527,2016-01-20,0.6269318181818179,38753.125
528,2016-01-23,0.5542105263157898,48298.958333333336
529,2016-01-24,0.5492222222222216,46661.458333333336
530,2016-01-25,0.5481249999999992,45988.541666666664
531,2016-01-26,0.5065625000000002,45644.791666666664
532,2016-01-27,0.48385416666666586,42967.708333333336
533,2016-01-28,0.4901041666666665,37625.0
534,2016-01-29,0.4994791666666667,31439.583333333332
535,2016-01-30,0.5,27395.833333333332
536,2016-01-31,0.47260416666666666,36273.958333333336
537,2016-02-01,0.4700000000000002,39959.375
538,2016-02-02,0.3949999999999996,39022.916666666664
539,2016-02-03,0.4107291666666673,35019.791666666664
540,2016-02-04,0.42802083333333313,29701.162790697676
541,2016-02-05,0.43749999999999983,25429.166666666668
542,2016-02-06,0.43906249999999986,22710.416666666668
543,2016-02-07,0.4471874999999998,20271.875
544,2016-02-08,0.4522916666666675,18408.333333333332
545,2016-02-09,0.4571875000000005,16959.375
546,2016-02-10,0.45104166666666706,16234.375
547,2016-02-11,0.4377083333333333,15680.208333333334
548,2016-02-12,0.4397916666666665,15011.458333333334
549,2016-02-13,0.425000000000001,14673.958333333334
550,2016-02-14,0.4063541666666659,14567.708333333334
551,2016-02-15,0.39437500000000036,14262.5
552,2016-02-16,0.39152173913043503,13592.708333333334
553,2016-02-17,0.3808333333333331,13280.208333333334
554,2016-02-18,0.36416666666666625,13416.666666666666
555,2016-02-19,0.37489583333333326,13819.791666666666
556,2016-02-20,0.3625000000000002,14414.583333333334
557,2016-02-21,0.34770833333333356,15382.291666666666
558,2016-02-22,0.33083333333333304,15681.25
